_,Name,AccountNumber,Nvt_External_Id__c,ParentId,twodcms__Active__c,WOD_2__Business_Units__c,WOD_2__Warranty_Account_Type__c,Nvt_Warranty_Dealer_Type__c,Phone,BillingCountry,BillingState,BillingCity,BillingStreet,BillingPostalCode,ShippingCountry,ShippingState,ShippingCity,ShippingStreet,ShippingPostalCode,CurrencyIsoCode,Nvt_DSM__c,twodcms__Primary_Email_Id__c,Nvt_Region__c,Issues
[Account],"Funko - Buckeye, AZ",425-FUNK,425-FUNK,,Active,C&I,Customer,,,US,AZ,Buckeye,2600 S Miller Rd,85326,US,AZ,Buckeye,2600 S Miller Rd,85326,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],G&W EQUIPMENT,485-GW,485-GW,,Active,C&I,Dealer,Truck Dealer,,US,SC,GREENVILLE,425 INDEPENDENCE BLVD,29615,US,SC,GREENVILLE,425 INDEPENDENCE BLVD,29615,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Garlic Company - Bakersfield, CA",425-GARL,425-GARL,,Active,C&I,Customer,,,US,CA,Bakersfield,18602 Zerker Rd. S,93314,US,CA,Bakersfield,18602 Zerker Rd. S,93314,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],General Motors,GM,GM,,Active,C&I,Customer,,,US,MI,Detroit,300 Renaissance Center,48265-3000,US,MI,Detroit,300 Renaissance Center,48265-3000,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],General Motors,GM01,GM01,,Active,C&I,Customer,,,US,IN,Roanoke,12200 Lafayette Center Rd.,46783,US,IN,Roanoke,12200 Lafayette Center Rd.,46783,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],General Motors (Ship To),GM2,GM2,,Active,C&I,Customer,,,US,MI,Warren,30470 Harley Earl Blvd,48092,US,MI,Warren,30470 Harley Earl Blvd,48092,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Georgia Pacific - Huntsville, AL",HYS-GEO2,HYS-GEO2,,Active,C&I,Customer,,,US,AL,HUNTSVILLE,3420 STANWOOD BLVD NE,35811,US,AL,HUNTSVILLE,3420 STANWOOD BLVD NE,35811,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Georgia Pacific - Palatka, FL 1",HYS-GEO1,HYS-GEO1,,Active,C&I,Customer,,,US,FL,PALATKA,170 STATE ROAD 216,32178,US,FL,PALATKA,170 STATE ROAD 216,32178,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Georgia Pacific - Palatka, FL 2",GEOPAC01,GEOPAC01,,Active,C&I,Customer,,,US,FL,Palatka,215 County Rd. 216,32177,US,FL,Palatka,215 County Rd. 216,32177,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Green Valley Manufacturing,GVM01,GVM01,,Active,C&I,Customer,,217-864-4275,US,IL,Mt Zion,100 Green Valley Drive,62549,US,IL,Mt Zion,100 Green Valley Drive,62549,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP1,HYSGP1,,Active,C&I,Dealer,Truck Dealer,540-265-5757,US,VA,Roanoke,116 A Liberty Road NE,24012,US,VA,Roanoke,116 A Liberty Road NE,24012,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP10,HYSGP10,,Active,C&I,Dealer,Truck Dealer,919-568-7500,US,NC,Mebane,400 Gregory Poole Lane,27302,US,NC,Mebane,400 Gregory Poole Lane,27302,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP12,HYSGP12,,Active,C&I,Dealer,Truck Dealer,949-468-9033,US,NC,Raleigh,2620 Discovery Drive,27616,US,NC,Raleigh,2620 Discovery Drive,27616,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP18,HYSGP18,,Active,C&I,Dealer,Truck Dealer,843-747-8191,US,SC,Hanahan,1002 Bankton Circle,29410,US,SC,Hanahan,1002 Bankton Circle,29410,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP2,HYSGP2,,Active,C&I,Dealer,Truck Dealer,804-232-7816,US,VA,Richmond,5808 Midlothian Turnpike,23225,US,VA,Richmond,5808 Midlothian Turnpike,23225,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYS-GP3,HYS-GP3,,Active,C&I,Dealer,Truck Dealer,919-448-6347,US,NC,Raleigh,4807 Berly Road,27606,US,NC,Raleigh,4807 Berly Road,27606,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYS-GP4,HYS-GP4,,Active,C&I,Dealer,Truck Dealer,540-665-0320,US,VA,Winchester,712 Kent Street,22601,US,VA,Winchester,712 Kent Street,22601,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP5,HYSGP5,,Active,C&I,Dealer,Truck Dealer,540-434-3737,US,VA,Harrisonburg,591 Belle Circle,23225,US,VA,Harrisonburg,591 Belle Circle,23225,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Gregory Poole Equipment,HYSGP7,HYSGP7,,Active,C&I,Dealer,Truck Dealer,757-485-9800,US,VA,Chesapeake,805 Curtis Saunders Court,23321,US,VA,Chesapeake,805 Curtis Saunders Court,23321,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Grimmway Farms - Shafter, CA",GRIMM-01,GRIMM-01,,Active,C&I,Customer,,,US,CA,Shafter,6301 Zerker Rd.,93263,US,CA,Shafter,6301 Zerker Rd.,93263,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Grimmway Farms - Arvine, CA",GRIMMWAY,GRIMMWAY,,Active,C&I,Customer,,,US,CA,arvine,11412 Malaga Rd.,93203,US,CA,Arvine,11412 Malaga Rd.,93203,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Hampton Inn - HAMPINN,HAMPINN,HAMPINN,,No,C&I,OEM,,,US,CA,Lodi,1337 South Beckman Rd.,95240,US,CA,Lodi,1337 South Beckman Rd.,95240,USD,,dummy@tavant.com,Western,
[Account],"Hampton Inn - Marshalltown, IA - NAV-EMIA",NAV-EMIA,NAV-EMIA,,No,C&I,Customer,,,US,IA,Marshalltown,20 West Iowa Ave.,50158,US,IA,Marshalltown,20 West Iowa Ave.,50158,USD,,dummy@tavant.com,Midwest,
[Account],"Hershey - Annville, PA",HERSH-PA,HERSH-PA,,Active,C&I,Customer,,717-350-5685,US,PA,ANNVILLE,457 KILLINGER ROAD,17003,US,PA,ANNVILLE,457 KILLINGER ROAD,17003,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Hershey Company - Brantford, ON",HERSH-CA,HERSH-CA,,Active,C&I,Customer,,523-331-118337,CA,ON,Brantford,140 OAK PARK ROAD OAK PARK DC,N3T 5L8,CA,ON,Brantford,140 Oak Park Rd,N3T 5L8,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],HOLIDAY INN ROTHSCHILD - HOLI-WIS,HOLI-WIS,HOLI-WIS,,No,C&I,OEM,,,US,WI,Rothschild,1000 imperial Ave,54474,US,WI,Rothschild,1000 imperial Ave,54474,USD,,dummy@tavant.com,Midwest,
[Account],"Hugg and Hall - Broussard, LA",HUGGHALL,HUGGHALL,,Active,C&I,Customer,,,US,LA,Broussard,1042 Petroleum Parkway,70518,US,LA,Broussard,1042 Petroleum Parkway,70518,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],HULL TOYOTA LIFT,470-HULL,470-HULL,,Active,C&I,Dealer,Truck Dealer,,US,IN,FORT WAYNE,3830 CONCEPT COURT,46808,US,IN,FORT WAYNE,3830 CONCEPT COURT,46808,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Hyster-Yale Group,HYS01,HYS01,,Active,C&I,Dealer,Truck Dealer,770-548-7743,US,OR,Fairview,"4000 NE Blue Lake Road Attn: Ben Johnson, John Santia Greg Moffat",97024,US,OR,Fairview,"4000 NE Blue Lake Road Attn: Ben Johnson, John Santia Greg Moffat",97024,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Hyster-Yale Group,HYS05,HYS05,,Active,C&I,Dealer,Truck Dealer,,US,NC,Greenville,5200 Martin Luther King Jr,27834,US,NC,Greenville,5200 Martin Luther King Jr,27834,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Hyster-Yale Group,HYS08,HYS08,,Active,C&I,OEM,,,US,NC,Greenville,P.O. Box 7006 1400 Sullivan Dr.,27834,US,NC,Greenville,P.O. Box 7006 1400 Sullivan Dr.,27834,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Hyster-Yale Group,HYS08-AM,HYS08-AM,,Active,C&I,Dealer,Truck Dealer,252-561-7014,US,IL,Danville,1010 East Fairchild Street Attn: Parts Services,61832,US,IL,Danville,1010 East Fairchild Street Attn: Parts Services,61832,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Hyster-Yale Group,HYS-ECNC,HYS-ECNC,,Active,C&I,Dealer,Truck Dealer,,US,NC,Charlotte,440 E. Westinghouse Blvd.,28273,US,NC,Charlotte,440 E. Westinghouse Blvd.,28273,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Hyster-Yale Group,HYS-TPC,HYS-TPC,,Active,C&I,Dealer,Truck Dealer,,US,NC,Greenville,P.O. Box 12001,27835-2001,US,NC,Greenville,P.O. Box 12001,27835-2001,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],HyTek Material Handling,HYS-HYT1,HYS-HYT1,,Active,C&I,Dealer,Truck Dealer,614-497-2500,US,OH,Columbus,2222 Rickenbacker Parkway W,43217,US,OH,Columbus,2222 Rickenbacker Parkway W,43217,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],IDAHO MATERIAL HANDLING,ABS-ID01,ABS-ID01,,Active,C&I,Dealer,Truck Dealer,,US,ID,Idaho Falls,4800 N Yellowstone,83401,US,ID,Idaho Falls,4800 N Yellowstone,83401,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery of Pittsburgh - West Elizabeth, PA",416,416,,Active,C&I,Dealer,Battery Dealer,,US,PA,West Elizabeth,120 Lower First St.,15088,US,PA,West Elizabeth,120 Lower First St.,15088,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - Eagan, MN",407,407,,Active,C&I,Dealer,Battery Dealer,,US,MN,Eagan,915 Blue Gentian Rd. Ste 700,55121,US,MN,Eagan,915 Blue Gentian Rd. Ste 700,55121,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - Des Moines, IA",417,417,,Active,C&I,Dealer,Battery Dealer,,US,IA,Des Moines,"6371 N.E. 14th Street, BLDG #2",50313,US,IA,Des Moines,"6371 N.E. 14th Street, BLDG #2",50313,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - Bollingbrook, IL",477,477,,Active,C&I,Dealer,Battery Dealer,,US,IL,Bollingbrook,640 Remington Blvd Suite D,60440,US,IL,Bollingbrook,640 Remington Blvd Suite D,60440,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - La Vista, NE",491,491,,Active,C&I,Dealer,Battery Dealer,,US,NE,La Vista,12115 Centennial Rd.,68138,US,NE,La Vista,12115 Centennial Rd.,68138,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - Creve Coeur, MO",494,494,,Active,C&I,Dealer,Battery Dealer,,US,MO,Saint Louis,1250 Ambassador Blvd.,63132,US,MO,Saint Louis,1250 Ambassador Blvd.,63132,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - Shawnee, KS",498,498,,Active,C&I,Dealer,Battery Dealer,,US,KS,Shawnee,5360 Merriam Dr.,66203,US,KS,Shawnee,5360 Merriam Dr.,66203,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Industrial Battery Products - Hastings, MN",494-MSP,494-MSP,,Active,C&I,Dealer,Battery Dealer,,US,MN,Hastings,624 Spiral Blvd.,55033,US,MN,Hastings,624 Spiral Blvd.,55033,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"International Paper - Hazelton, PA",IPAPER01,IPAPER01,,Active,C&I,Customer,,570-384-0279,US,PA,HAZELTON,533 FORREST ROAD,18202,US,PA,HAZELTON,533 FORREST ROAD,18202,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Ish Moore Inc - Fort Mill, SC",483-ISHM,483-ISHM,,Active,C&I,Customer,,,US,SC,Fort Mill,2901 Lakemont Blvd.,29708,US,SC,Fort Mill,2901 Lakemont Blvd.,29708,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],JBT Corp. | Automated Systems,HYS06,HYS06,,Active,C&I,Customer,,,US,PA,Chalfont,400 Highpoint Dr.,18914,US,PA,Chalfont,400 Highpoint Dr.,18914,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Jefferds Corporation,TOY-JEF1,TOY-JEF1,,Active,C&I,Dealer,Truck Dealer,304-204-3155,US,WV,St Albans,2070 Winfield Road,25177,US,WV,St Albans,2070 Winfield Road,25177,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Johnson Battery Company - Zebulon, GA",404,404,,Active,C&I,Dealer,Battery Dealer,,US,GA,Zebulon,6487 US Highway Avenue,30295,US,GA,Zebulon,6487 US-19 Highway Avenue,30295,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Johnson Battery Company - Lakeland, FL",404-A,404-A,,Active,C&I,Dealer,Battery Dealer,,US,FL,Lakeland,4300 S Frontage Rd.,33815,US,FL,Lakeland,4300 S Frontage Rd.,33815,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Johnson Battery Company - Jacksonville, FL",404-B,404-B,,Active,C&I,Dealer,Battery Dealer,,US,FL,Jacksonville,6973 Highway Ave.,32254,US,FL,Jacksonville,6973 Highway Ave.,32254,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Johnson Battery Company - Birmingham, AL",404-C,404-C,,Active,C&I,Dealer,Battery Dealer,,US,AL,Birmingham,5520 Eastcliff Indust Blvd.,35210,US,AL,Birmingham,5520 Eastcliff Indust Blvd.,35210,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Johnson Battery Company - Jacksonville, FL",404-D,404-D,,Active,C&I,Dealer,Battery Dealer,,US,FL,JACKSONVILLE,1650-302 MARGARET ST. BOX 429,32204,US,FL,JACKSONVILLE,1650-302 MARGARET ST. BOX 429,32204,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Joni Brown - NAV-JB,NAV-JB,NAV-JB,,No,C&I,OEM,,,US,AZ,Scottsdale,23487 N 77th Place,85255,US,AZ,Scottsdale,23487 N 77th Place,85255,USD,,dummy@tavant.com,Western,
[Account],"JR Simplot - Caldwell, ID",HYS-SIM2,HYS-SIM2,,Active,C&I,Customer,,,US,ID,CALDWELL,16733 SIMPLOT BLVD,83607,US,ID,CALDWELL,16733 SIMPLOT BLVD,83607,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"JR Simplot - Grand Forks, ND",HYS-SIM1,HYS-SIM1,,Active,C&I,Customer,,,US,ND,GRAND FORKS,3630 GATEWAY DRIVE,58203,US,ND,GRAND FORKS,3630 GATEWAY DRIVE,58203,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Kevin Minnifee - NAV-KM2,NAV-KM2,NAV-KM2,,No,C&I,OEM,,,US,TX,Corpus Christi,5133 Flynn Pkwy,78411,US,TX,Corpus Christi,5133 Flynn Pkwy,78411,USD,,dummy@tavant.com,Southern,
[Account],Kevin Minnifee - NAV-KM3,NAV-KM3,NAV-KM3,,No,C&I,OEM,,,US,MS,Jackson,235 West Capitol Street,39201,US,MS,Jackson,235 West Capitol Street,39201,USD,,dummy@tavant.com,Southern,
[Account],Kevin Minnifee - NAV-KM6,NAV-KM6,NAV-KM6,,No,C&I,OEM,,,US,TX,Spring,23523 NorthGate Crossing Blvd.,77373,US,TX,Spring,23523 NorthGate Crossing Blvd.,77373,USD,,dummy@tavant.com,Southern,
[Account],Kevin Minnifee - NAV-KM7,NAV-KM7,NAV-KM7,,No,C&I,OEM,,,US,FL,Miami Beach,Holiday inn 4333 Collins Ave,33140,US,FL,Miami Beach,Holiday inn 4333 Collins Ave,33140,USD,,dummy@tavant.com,Southern,
[Account],"Kimberly Clark - Jenks, OK",KCC-OK,KCC-OK,,Active,C&I,Customer,,918-528-8556,US,OK,Jenks,13219 Kimberly Clark Place,74037,US,OK,Jenks,13219 Kimberly Clark Place,74037,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Kimberly Clark - Ogden, UT",KCC-UT,KCC-UT,,Active,C&I,Customer,,801-786-2388,US,UT,Ogden,2010 N Rulon White Blvd,84404,US,UT,Ogden,2010 N Rulon White Blvd,84404,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"KION North America - Summerville, SC",KIONNA01,KIONNA01,,Active,C&I,Customer,,843-875-8430,US,SC,SUMMERVILLE,2450 WEST 5TH STREET,29483,US,SC,SUMMERVILLE,2450 WEST 5TH STREET,29483,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Kohler - Huntsville, AL 1",490-KOH,490-KOH,,Active,C&I,Customer,,,US,AL,HUNTSVILLE,176 COCHRAN RD SW,35824,US,AL,HUNTSVILLE,176 COCHRAN RD SW,35824,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Kohler - Huntsville, AL 2",490-KOH2,490-KOH2,,Active,C&I,Customer,,,US,AL,HUNTSVILLE,3454 Wall Triana Hwy,35824,US,AL,HUNTSVILLE,3454 Wall Triana Hwy,35824,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Kroger - Compton, CA",KRO-CA,KRO-CA,,Active,C&I,Customer,,513-762-4308,US,CA,COMPTON,1100 W. Artesia Blvd.,90220,US,CA,COMPTON,1100 W. Artesia Blvd.,90220,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],LEAR CORPORATION,HYS-LEAR,HYS-LEAR,,Active,C&I,Customer,,,US,MI,ROSCOMMON,10161 N ROSCOMMOND ROAD,48653,US,MI,ROSCOMMON,10161 N ROSCOMMOND ROAD,48653,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Legacy Supply Chain - Ontario, CA",HYS02,HYS02,,Active,C&I,Customer,,503-721-6104,US,CA,Ontario,1000 South Cucamonga Avenue Attn: Darryl Hoag,91761,US,CA,Ontario,1000 South Cucamonga Avenue Attn: Darryl Hoag,alt,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Legacy Supply Chain - Oswego, IL",ALT-LEG,ALT-LEG,,Active,C&I,Customer,,,US,IL,Oswego,2000 Wiesbrook Drive,60543,US,IL,Oswego,2000 Wiesbrook Drive,60543,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Lift INC,LIF02,LIF02,,Active,C&I,Dealer,Truck Dealer,,US,PA,CARLISLE,7064 CARLISLE PIKE,17015,US,PA,CARLISLE,7064 CARLISLE PIKE,17015,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Lift Inc,LIFTINC,LIFTINC,,Active,C&I,Dealer,Truck Dealer,717-903-6148,US,PA,Mountville,3745 Hempland Road,17554,US,PA,Mountville,3745 Hempland Road,17554,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Liftech Equipment Cos Inc,HYSLIF1,HYSLIF1,,Active,C&I,Dealer,Truck Dealer,315-463-7333,US,NY,East Syracuse,6847 Ellicott Drive,13057,US,NY,East Syracuse,6847 Ellicott Drive,13057,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],LIFTONE,HYSLIFT1,HYSLIFT1,,Active,C&I,Dealer,Truck Dealer,360-598-2819,US,GA,EVANS,679 INDUSTRIAL PARK DRIVE,30907,US,GA,EVANS,679 INDUSTRIAL PARK DRIVE,30907,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],LiftOne,HYSLO1,HYSLO1,,Active,C&I,Dealer,Truck Dealer,864-297-5755,US,SC,Greenville,299A Garlington Road,29615,US,SC,Greenville,299A Garlington Road,29615,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],LiftOne,HYSLO13,HYSLO13,,Active,C&I,Dealer,Truck Dealer,865-637-6161,US,TN,Knoxville,546 West Scott Avenue,37921,US,TN,Knoxville,546 West Scott Avenue,37921,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],LiftOne,HYS-LO14,HYS-LO14,,Active,C&I,Dealer,Truck Dealer,336-668-2701,US,NC,Greensboro,413 Gallimore Dairy Road,27409,US,NC,Greensboro,413 Gallimore Dairy Road,27409,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],LiftOne,HYS-LO2,HYS-LO2,,Active,C&I,Dealer,Truck Dealer,828-251-2500,US,NC,Asheville,40 Interstte Blvd,28806,US,NC,Asheville,40 Interstte Blvd,28806,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],LiftOne,HYS-LO21,HYS-LO21,,Active,C&I,Dealer,Truck Dealer,803-683-6985,US,SC,Columbia,1520 Pineview Road,29209,US,SC,Columbia,1520 Pineview Road,29209,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],LiftOne,LIF01,LIF01,,Active,C&I,Dealer,Truck Dealer,,US,NC,Charlotte,440 E. Westinghouse Blvd.,28273,US,NC,Charlotte,440 E. Westinghouse Blvd.,28273,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Liftone,YALLON3,YALLON3,,Active,C&I,Dealer,Truck Dealer,828-251-2500,US,NC,Asheville,39 Interstate Blvd,28806,US,NC,Asheville,39 Interstate Blvd,28806,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Lineage - Twin Falls, ID",425HENID,425HENID,,Active,C&I,Customer,,701-738-2693,US,ID,TWIN FALLS,432 S PARK AVE W,83301,US,ID,TWIN FALLS,432 S PARK AVE W,83301,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Lineage - Salem, OR",HENN-02,HENN-02,,Active,C&I,Customer,,503-485-0725,US,OR,Salem,4301 Henningsen Court SE,97317,US,OR,Salem,4301 Henningsen Court SE,97317,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Lineage - Portland, OR",HENN-03,HENN-03,,Active,C&I,Customer,,,US,OR,Portland,19450 NE San Rafael St.,97230,US,OR,Portland,19450 NE San Rafael St.,97230,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Lineage - Hillsboro, OR",HENNCS01,HENNCS01,,Active,C&I,Customer,,503-709-8591,US,OR,HILLSBORO,7965 NE CHERRY DRIVE,97124,US,OR,HILLSBORO,7965 NE CHERRY DRIVE,97124,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Lineage - Salem, OR",LINE-01,LINE-01,,Active,C&I,Customer,,,US,OR,Salem,2320 Madrona Ave. SE,97302,US,OR,Salem,2320 Madrona Ave. SE,97302,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Mack Truck / Volvo - Alburtis, PA",ELT_VOL2,ELT_VOL2,,Active,C&I,Customer,,610-966-8838,US,PA,Macungie,3041 SCHOENECK ROAD,18062,US,PA,ALBURTIS,3041 SCHOENECK ROAD,18062,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Mack Truck / Volvo - Macungie, PA",ELT_VOLV,ELT_VOLV,,Active,C&I,Customer,,610-966-8838,US,PA,Macungie,7000 Alburtis Road,18062,US,PA,Macungie,7000 Alburtis Road,18062,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],MACYS FULLFILLMENT CENTER,HYS-MACY,HYS-MACY,,Active,C&I,Customer,,(918) 401-2815,US,OK,Owasso,7120 E 76TH STREET NORTH,74055,US,OK,Owasso,7120 E 76TH STREET NORTH,74055,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],MADLAND TOYOTA,MAD-TOY1,MAD-TOY1,,Active,C&I,Dealer,Truck Dealer,805-485-7778,US,CA,OXNARD,501 NORTH ELEVAR,93030,US,CA,OXNARD,501 NORTH ELEVAR,93030,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],MADLAND TOYOTA,MAD-TOY2,MAD-TOY2,,Active,C&I,Dealer,Truck Dealer,661-393-2491,US,CA,BAKERSFIELD,4485 BUCK OWENS BLVD,93308,US,CA,BAKERSFIELD,4485 BUCK OWENS BLVD,93308,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],MADLAND TOYOTA,MAD-TOY3,MAD-TOY3,,Active,C&I,Dealer,Truck Dealer,805-485-7778,US,CA,Delano,786 Road #188,93215,US,CA,Delano,786 Road #188,93215,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
