LEAD_DIST_MGR__c,PRSM_Certification_Level__c,Oasis__c,MiscTypeCd__c,PRSM_Active__c,DomicileCountryCode__c,Parent_Type__c,Partner_Code__c,Tier_N_Supplier_Locations__c,PRSM_Maintenance_Supervisor_Phone__c,tvnt__Established_Business__c,PRSM_Work_Queue_Comments__c,Type_of_Account__c,PRSM_Domicile_Country__c,Active_Date__c,CurrencyIsoCode,Fleet_Account_Manager__c,SharedCd__c,WesternStar_BrandLevel_of_Authorization__c,twodcms__Active__c,AccountNumber,PRSM_Notes__c,Service_Region_Code_Primary__c,Fleet_Currency__c,OutletCd__c,Vocation_Segment__c,Customer_Account_Number__c,Dealer_Parent_Entity_ID__c,CBFC_Account_Number__c,BillingPostalCode,Export_Consolidators_Code__c,Match_Grade__c,FCCC_Anniversary_Date__c,Fleet_Program__c,Market_Segment_Code__c,Supply_Chain_Security_Membership__c,Match_Data_Profile__c,Toll_Free_Number__c,Fleet_Entity_Code__c,Service_Provider__c,ShippingStreet,Account_updated_with_MDM_CAN__c,Time_Zone__c,BillingCountry,PRSM_Override_Allow_Filing_of_Claims__c,Dealer_Code__c,PRSM_Asset__c,Brand_Description_DDC__c,PRSM_Same_as_Billing_Address__c,Pinnacle_Dealer_Location_Type__c,PRSM_DVCM_Group_Level__c,Enabled_For_Review__c,District_Service_Manager_Primary__c,Additional_States__c,Business_Associate_Type__c,Publish_to_MDM__c,PRSM_Transportation_Director_Name__c,Primary_CAN__c,PRSM_Parts_Code__c,Supply_Chain_Security_Risk_Rating__c,Email_Address__c,Archival_Extension_Requested__c,CUST_GRP_NAME__c,Regional_General_Manger_for_Service__c,tvnt__Preferred_Contact_Method__c,Facing_Dealer_Name__c,PRSM_TBBCAN__c,twodsrm__Supplier_Type__c,Parent_DNB_DUNS_Number__c,Pinnacle_Fleet_Code__c,Service__c,Brand_Description_TBB__c,Family_Group__c,Branch_ID__c,OutletTypeCd__c,Outletstatuscd__c,DNBConnect_DUNS_Number__c,Abbrev_Name__c,Location_Code__c,ShippingCountry,Legal_Name__c,BillingStreet,BrnID__c,BillingCity,PRSM_Sub_Business_Unit__c,PRSM_Override_Allow_Registration__c,PRSM_Last_Claim_Submit_Date__c,Vocation_Name__c,SEGGRP__c,Fleet_Master_Entity_ID__c,Brand_Description_FCCC__c,Senior_Regional_Parts_Manager__c,Country__c,Mismatch_Allowed__c,Fax,Fleet_Bill_To_Entity_ID__c,PRSM_Elite_Dealer__c,PRSM_Auto_Registration__c,Brand_Level_of_Authorization_FCCC__c,Location_Type__c,Dealer_ID__c,ShippingCity,Alias_org_code__c,Data_Source__c,Service_Region_Name_Primary__c,Mainframe_ID__c,Service_Phone_Number__c,Confidence_Code__c,PRMS_Notes__c,Primary_Contact_Name__c,PRSM_Parent__c,External_Country__c,PRSM_T_Currency_Code__c,Status__c,Phone,BillingState,Type,Name,Fleet_Category__c,SponsoringOutletCode__c,Clan_Name__c,Date_Last_Updated__c,USDOT__c,PRSM_Is_DTR_Un_Registered__c,PrimaryOutletCd__c,PRSM_OPR_Initials__c,Clan_Code__c,PRSM_Program_Type__c,Fleet_Location_Type__c,CountryCd__c,WOD_2__Warranty_Account_Type__c,Primary_Branch_Indicator__c,PRSM_Source__c,ShippingState,Primary_Branch_Lookup__c,Supplier_Code__c,Other_Reason__c,Cummins_Certified__c,Holding_Company__c,PRSM_ECS_Dealer__c,PRSM_Transportation_Director_Phone__c,Procede_ID__c,Brands__c,Region__c,Archival_Date__c,Date_Of_Load__c,PRSM_Customer_Process__c,PRSM_Maintenance_Supervisor_Name__c,Brand_Level_of_Authorization_TBB__c,ROWID__c,Sales_Phone_Number__c,PRSM_Work_Queue_Status__c,ShippingPostalCode,WOD_2__Dealer_Group__c,Fleet_Parent_Entity_ID__c,Request_Reason__c,Dealer_POS__c,Fleet_Division__c,Director_of_Parts__c,Archival_Requestor__c,Lead_Source__c,Parts_Phone_Number__c,FCCC_Account_Type__c,Vocation_Group__c,Account_sent_for_MDM_Incremental_Load__c,Fob__c,PRSM_Last_Charge_Back_Date__c,Dealer_Eligible_for_Pinnacle_Transaction__c,PRSM_is_MDM_Sync__c,Regional_Parts_Manager__c,Account_ready_for_MDM__c,Shop_Code__c,Dealer_Entity_ID__c,Account_Category__c,Dealer_Enrolled__c,PRSM_Override_Allow_Claim_on_Behalf__c,Brand_Description_DCC__c,Fleet_Eligible_for_Transaction__c,Used_RV_Sales__c,Service_District_Code_Primary__c,Dealer_Master_Entity_ID__c,Number_of_Vehicles__c,Branch_Name__c,EliteSupport__c,Fleet_Entity_ID__c,Allison_Certified__c,Fleet_Facing_Dealer_Code__c,Fleet_Size__c,PRSM_Account_Type__c,Freightliner_BrandLevel_of_Authorization__c,Account_sent_for_MDM_Initial_Load__c,Inactive_Date__c,Fleet_Parent_Code__c,twodcms__Primary_Email_Id__c,Dealer_Bill_To_Entity_ID__c,PRSM_Requires_Manual_Review__c
,,False,,True,,,,,PLEASE SUPPLY,,,IND,,2014-07-25T00:00:00.000+0000,USD,,,,,,,,,,,W77858,,,T2C 5H4,,AAAAAZFABZA,,,HZ,,0000000099980000000000989998,,,,11199 48ST SE,False,,Canada,False,W77858,,,False,,,True,,,,False,PLEASE SUPPLY,False,,,,False,COMMERCIAL TRUCK EQUIPMENT (GROUP),,,,,,,,,,,,,,257339358,COMMERCIAL T,,Canada,COMMERCIAL TRUCK EQUIP CO,11199 48 St SE,,Calgary,,False,,,VOC,,,,,False,,,False,False,,,,CALGARY,,MDM Global Customer,,,,10,,,,000,,,403-700-2270,ALBERTA,,COMMERCIAL TRUCK EQUIPMENT CO,,,COMMERCIAL TRUCK EQUIPMENT (GROUP),,,False,,CHE,Y34986,,,,Customer,False,,AB,,,,False,,False,PLEASE SUPPLY,,,,,,,PLEASE SUPPLY,,3561078,,Approved,T2C 5H4,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,IND,,2012-01-16T00:00:00.000+0000,USD,,,,,,,,,,,W22532,,,14855-9701,,AFBAAZFAAZZ,,,HZ,,0000000000980000000000989998,,,,3754 STATE ROUTE 36,False,,United States,False,W22532,,,False,,,True,,,,False,x,False,,,,False,,,,,,,,,,,,,,,073668451,JASPER TROUP,,United States,JASPER TROUPSBURG SD,3769 State Route 417,,Jasper,,False,,,,,,,,False,,,False,False,,,,JASPER,,MDM Global Customer,,,,9,,,,203,,,111222333444,New York,,JASPER TROUPSBURG SD,,,,,,False,,VVV,,,,,Customer,False,,NY,,,,False,,False,x,,,,2019-05-30,,,x,,3561077,,Rejected,14855,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,2019-05-30T00:00:00.000+0000,,,,False
,,False,,True,,,,,,,,IND,,2010-07-12T00:00:00.000+0000,USD,,,,,,,,,,,V69034,,,30060-3304,,AAAAAZFAFFA,,,HZ,,0000000000980000000000009998,,,,1046 S COBB DR SE,False,,United States,False,V69034,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,061264408,CHATTAHOOCHE,,United States,CHATTAHOOCHEE TECHNICAL COLLEGE,1046 S Cobb Dr SE,,Marietta,,False,,,,,,,,False,,,False,False,,,,MARIETTA,,MDM Global Customer,,,,10,,,,203,,,770-5173,Georgia,,CHATTAHOOCHEE TECH COLLEGE,,,,,,False,,NJS,,,,,Customer,False,,GA,,,,False,,False,,,,,,,,,,3561076,,Approved,30060,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2009-06-16T00:00:00.000+0000,USD,,,,,,,,,,,V49892,,,,,,,,HZ,,,,,,8512 CUTLER WAY,False,,United States,False,V49892,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,RUDEY EUGENI,,United States,EUGENIU RUDEY,,,,,False,,,,,,,,False,,,False,False,,,,SACRAMENTO,,MDM Global Customer,,,,,,,,203,,,9168382922,,,RUDEY EUGENIU,,,,,,False,,NAC,,,,,Customer,False,,CA,,,,False,,False,,,,,,,,,,3561075,,Approved,95828,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2009-04-07T00:00:00.000+0000,USD,,,,,,,,,,,V46449,,,72744,,BAAAAZFAAZZ,,,HZ,,0200000000980000000000989998,,,,104 ARTHUR ST,False,,United States,False,V46449,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,883724809,LINCOLN FD,,United States,LINCOLN FD,104 Arthur Ave,,Lincoln,,False,,,,,,,,False,,,False,False,,,,LINCOLN,,MDM Global Customer,,,,8,,,,203,,,479236-5799,Arkansas,,LINCOLN FD,,,,,,False,,JR,,,,,Customer,False,,AR,,,,False,,False,,,,,,,,,,3561074,,Approved,72744,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2009-04-01T00:00:00.000+0000,USD,,,,,,,,,,,V46038,,,87109-4319,,AAAAAZZAFAA,,,HZ,,0200000000989800000000009998,,,,6718 JEFFERSON ST NE,False,,United States,False,V46038,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,174187534,BRALCO METAL,,United States,BRALCO METALS,6718 Jefferson St NE,,Albuquerque,,False,,,,,,,,False,,,False,False,,,,ALBUQUERQUE,,MDM Global Customer,,,,10,,,,203,,,,New Mexico,,BRALCO METALS,,,,,,False,,DKF,,,,,Customer,False,,NM,,,,False,,False,,,,,,,,,,3561073,,Approved,87109,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2008-10-29T00:00:00.000+0000,USD,,,,,,,,,,,V37934,,,32202-4513,,AAAAAZZAFFA,,,HZ,,0000000000989800000000000098,,,,21 W CHURCH ST FL 1,False,,United States,False,V37934,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,077580223,JACKSONVILLE,,United States,,225 N Pearl St,,Jacksonville,,False,,,,,,,,False,,,False,False,,,,JACKSONVILLE,,MDM Global Customer,,,,10,,,,203,,,19046656000,Florida,,JACKSONVILLE ELECTRIC AUTH,,,,,,False,,JKK,,,,,Customer,False,,FL,,,,False,,False,,,,,,,,,,3561072,,Approved,32202,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2007-06-15T00:00:00.000+0000,USD,,,,,,,,,,,U98543,,,45069-1555,,AAAAAZAAFBA,,,HZ,,0000000000980000000000009998,,,,6893 HIDDEN RIDGE DR,False,,United States,False,U98543,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,842693686,APEX MAINTEN,,United States,,6893 Hidden Ridge Dr,,West Chester,,False,,,,,,,,False,,,False,False,,,,WEST CHESTER,,MDM Global Customer,,,,10,,,,203,,,513309-5250,Ohio,,APEX MAINTENANCE INC,,,,,,False,,BLM,,,,,Customer,False,,OH,,,,False,,False,,,,,,,,,,3561071,,Approved,45069,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLU20300,,,,,IND,,2005-04-01T00:00:00.000+0000,USD,,,,,,,,,,,U20300,,,03602-3519,,AAAAAZZABBZ,,,HZ,,0000000000989800000000009998,,,,596 FOREST RD,False,,United States,False,U20300,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,092814990,ALSTEAD TOWN,,United States,TOWN OF ALSTEAD,596 Forest Rd,,Alstead,,False,,,,,,,,False,,,False,False,,,,ALSTEAD,,MDM Global Customer,,U20300,,10,,,,203,,,,New Hampshire,,ALSTEAD TOWN OF,,,,,,False,,JR,,,,,Customer,False,,NH,,,,False,,False,,,,,,,,,,3561070,,Approved,03602,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2003-08-29T00:00:00.000+0000,USD,,,,,,,,,,,T64745,,,76940-2000,,AAAAAZFAAAA,,,HZ,,0500000000980000000000009998,,,,18046 GRAND AVE,False,,United States,False,T64745,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,026831156,MERETA COOP,,United States,MERETA COOP GIN,18046 Grand Ave,,Mereta,,False,,,,,,,,False,,,False,False,,,,MERETA,,MDM Global Customer,,,,10,,,,203,,,9013455633,Texas,,MERETA COOP GIN,,,,,,False,,RLC,,,,,Customer,False,,TX,,,,False,,False,,,,,,,,,,3561069,,Approved,76940,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2003-10-29T00:00:00.000+0000,USD,,,,,,,,,,,T70413,,,45331-9744,,AAAAAZBABZZ,,,HZ,,0300000000980000000000989998,,,,4550 STATE ROUTE 121,False,,United States,False,T70413,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,003966468,FEITSHANS BA,,United States,BARRY A. FEITSHANS,4550 State Route 121,,Greenville,,False,,,,,,,,False,,,False,False,,,,GREENVILLE,,MDM Global Customer,,,,10,,,,203,,,947548-4982,Ohio,,"FEITSHANS, BARRY A",,,,,,False,,EWC,,,,,Customer,False,,OH,,,,False,,False,,,,,,,,,,3561068,,Approved,45331,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,1999-09-15T00:00:00.000+0000,USD,,,,,,,,,,,P77988,,,56514,,AAAAAZAAABZ,,,HZ,,0001010101980000000000009998,,,,1677 7TH AVE NE,False,,United States,False,P77988,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,071783195,DEANS BULK S,,United States,DEANS BULK SERVICE,PO BOX 249,,BARNESVILLE,,False,,,,,,,,False,,,False,False,,,,BARNESVILLE,,MDM Global Customer,,,,10,,,,203,,,2182542378,MN,,DEANS BULK SERVICE,,,,,,False,,HSA,,,,,Customer,False,,MN,,,,False,,False,,,,,,,,,,3561067,,Approved,56514,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLN17282,,,,,IND,,1991-06-07T00:00:00.000+0000,USD,,,,,,,,,,,N17282,,,L6W 2Z8,,BAAAAZAAFAZ,,,HU,,0000000000980000000000009998,,,,10 PEEL CENTRE DR,False,,Canada,False,N17282,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,207147286,PEEL REGION,,Canada,REGION OF PEEL,20 Lynch St,,BRAMPTON,,False,,,,,,,,False,,,False,False,,,,BRAMPTON,,MDM Global Customer,,N17282,,9,,,,000,,,905791-7800,ONTARIO,,"PEEL, REGION OF",,,,,,False,,JLD,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3561066,,Approved,L6T 4B9,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,316-788-8400,,,IND,,1994-03-03T00:00:00.000+0000,USD,,,,,,,,,,,N32709,,,67037,,BAAAAZAABZZ,,,HZ,,0502020202980000000000989998,,,,120 E WASHINGTON ST,False,,United States,False,N32709,,,False,,,True,,,,False,Lori Kersting,False,,,,False,,,,,,,,,,,,,,,030616486,DERBY U S D,,United States,DERBY U S D 260,120 E WASHINGTON ST,,DERBY,,False,,,,,,,,False,,,False,False,,,,DERBY,,MDM Global Customer,,,,9,,,,203,,,3167888400,KS,,DERBY U S D 260,,,,,,False,,NJS,,,,,Customer,False,,KS,,,,False,,False,316-788-8400,,,,,,,Lori Kersting,,3561065,,Approved,67037,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,02026,,,,,,,,,,,,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,,,,,,24 Waldo Street,,Dedham,,False,,,,,,,,False,,,False,False,,,,,,,,,,,,,,,,,(857) 250-6843,Ma,,Nicolae Prisacaru,,,,,,False,,,,,,,,False,,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,40228,,AAAAAZZAFZZ,,,,,0300000000989800000000989998,,,,6026 Haven Manor Way,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,100808121,,,United States,,6026 Haven Manor Way,,Louisville,,False,,,,,,,,False,,,False,False,,,,Louisville,,,,,,10,,,,,,,(502) 810-8787,Ky,,BOKU TRANSPORTATION LLC,,,,,,False,,,,,,,,False,,Kentucky,,,,False,,False,,,,,,,,,,,,,40228-2812,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,02038,,,,,,,,,,,,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,,,,,,3 Gatehouse Ln,,Franklin,,False,,,,,,,,False,,,False,False,,,,,,,,,,,,,,,,,(503) 999-3171,Ma,,Vitaly Vedernikov,,,,,,False,,,,,,,,False,,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,91755,,,,,,,,,,,525 N Gilbert St Spc 119,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,128892394,,,United States,,332 Sefton Ave Apt B,,Monterey Park,,False,,,,,,,,False,,,False,False,,,,Anaheim,,,,,,,,,,,,,(323) 977-5666,CA,,Rong Wang,,,,,,False,,,,,,,,False,,California,,,,False,,False,,,,,,,,,,,,,92801-5030,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,33165,,AFFAAZZAFAZ,,,,,0000000000989800000000009998,,,,10201 SW 20TH TERRACE,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,009006038,,,UNITED STATES,,10201 SW 20TH TERRACE,,MIAMI,,False,,,,,,,,False,,,False,False,,,,MIAMI,,MDM Classic,,,,7,,,,203,,,+17863625910,FL,,PALATINO EXPRESS,,,,,,False,,,,,,,,False,,FL,,,,False,,False,,,,,,,,,,3561149,,,33165,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,33189,,,,,,,,,,,9263 SW 204 TERRACE,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,,,,UNITED STATES,,9263 SW 204 TERRACE,,CUTLER BAY,,False,,,,,,,,False,,,False,False,,,,CUTLER BAY,,MDM Classic,,,,,,,,203,,,,FL,,GOMEZ JULIO CESAR GONGORA,,,,,,False,,,,,,,,False,,FL,,,,False,,False,,,,,,,,,,3561148,,,33189,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,78045,,,,,,,,,,,1536 SUMMIT DR,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,,,,UNITED STATES,,1536 SUMMIT DR,,LAREDO,,False,,,,,,,,False,,,False,False,,,,LAREDO,,MDM Classic,,,,,,,,203,,,,TX,,CASTELLANOS JORGE,,,,,,False,,,,,,,,False,,TX,,,,False,,False,,,,,,,,,,3561146,,,78045,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35417,,,04401-5757,,AAAAAZZABBZ,,,HZ,,0000000000989800000000000098,,,,5 COFFEY ST,False,,United States,False,X35417,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,018984377,MAINE DISTRI,,United States,,5 Coffey St,,Bangor,,False,,,,,,,,False,,,False,False,,,,BANGOR,,MDM Global Customer,,,,10,,,,203,,,,Maine,,MAINE DISTRIBUTORS,,,,,,False,,DKF,,,,,Customer,False,,ME,,,,False,,False,,,,,,,,,,3561145,,Approved,04401,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35416,,,K1G 3N4,,AAAAAZZABAA,,,HZ,,0200000000989800000000009998,,,,3250 BLAIS RD RR 51,False,,Canada,False,X35416,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,245957147,CRETERYAN CO,,Canada,,3250 Blais Rd,,Gloucester,,False,,,,,,,,False,,,False,False,,,,GLOUCESTER,,MDM Global Customer,,,,10,,,,000,,,,ONTARIO,,CRETERYAN CONSTRUCTION,,,,,,False,,DKF,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3561144,,Approved,K1G 3N4,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35390,,,20110-4188,,,,,HZ,,,,,,9479 HAWKINS DR,False,,United States,False,X35390,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,028464665,SRA INTERNAT,,United States,,10470 Colonel Ct,,Manassas,,False,,,,,,,,False,,,False,False,,,,MANASSAS,,MDM Global Customer,,,,,,,,203,,,,Virginia,,SRA INTERNATIONAL,,,,,,False,,DKF,,,,,Customer,False,,VA,,,,False,,False,,,,,,,,,,3561143,,Approved,20109,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35386,,,05851-9511,,AFAAAZZABBZ,,,HZ,,0000000000989800000000009998,,,,746 TOWN HALL ROAD,False,,United States,False,X35386,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,949868111,KIRBY TOWN O,,United States,TOWN OF KIRBY,346 Town Hall Rd,,Lyndonville,,False,,,,,,,,False,,,False,False,,,,LYNDONVILLE,,MDM Global Customer,,,,9,,,,203,,,,Vermont,,KIRBY TOWN OF,,,,,,False,,JAG,,,,,Customer,False,,VT,,,,False,,False,,,,,,,,,,3561142,,Approved,05851,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35383,,,17268-8946,,AAAAAZZABBZ,,,HZ,,0000000000989800000000000098,,,,7575 MENTZER GAP RD,False,,United States,False,X35383,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,078773098,QUINCY TOWNS,,United States,,7575 Mentzer Gap Rd,,Waynesboro,,False,,,,,,,,False,,,False,False,,,,WAYNESBORO,,MDM Global Customer,,,,10,,,,203,,,,Pennsylvania,,QUINCY TOWNSHIP,,,,,,False,,DKF,,,,,Customer,False,,PA,,,,False,,False,,,,,,,,,,3561141,,Approved,17268,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35379,,,04736-4140,,AAAAAZZABAA,,,HZ,,0200000000989800000000009998,,,,460 YORK ST,False,,United States,False,X35379,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,185768785,SODERBERG CO,,United States,,460 York St,,Caribou,,False,,,,,,,,False,,,False,False,,,,CARIBOU,,MDM Global Customer,,,,10,,,,203,,,(207) 498-6300,Maine,,SODERBERG CONSTRUCTION,,,,,791405.0,False,,DKF,,,,,Customer,False,,ME,,,,False,,False,,,,,,,,,,3561140,,Approved,04736,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,10940,,BAAAAZZAFZZ,,,,,0300000000989800000000989998,,,,27 Wallkill Ave,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,107499863,,,United States,,27 WALL KILL AVE,,MIDDLETOWN,,False,,,,,,,,False,,,False,False,,,,Middletown,,MDM Classic,,,,8,,,,203,,,+18453421744,NY,,D&GS TRANSPORT INC,,,,,,False,,,,,,,,False,,NY,,,,False,,False,,,,,,,,,,3561139,,,10940-5634,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35324,,,58201-4054,,AFFAAZZABAZ,,,HZ,,0000000000989800000000009998,,,,705 S 48TH ST,False,,United States,False,X35324,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,054266129,CHALLENGER M,,United States,CHALLENGER MANUFACTURING BB,1395 S Columbia Rd Ste A374,,Grand Forks,,False,,,,,,,,False,,,False,False,,,,GRAND FORKS,,MDM Global Customer,,,,8,,,,203,,,204-697-2227,North Dakota,,CHALLENGER MANUFACTURING BB,,,,,,False,,BLR,,,,,Customer,False,,ND,,,,False,,False,,,,,,,,,,3561138,,Approved,58201,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35323,,,79045-7291,,BAAAAZZAAAZ,,,HZ,,0000000000989800000000009998,,,,3955 US HIGHWAY 60,False,,United States,False,X35323,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,026547968,JA MFG,,United States,,3955 US Highway 60,,Hereford,,False,,,,,,,,False,,,False,False,,,,HEREFORD,,MDM Global Customer,,,,8,,,,203,,,,Texas,,JA MFG,,,,,,False,,DKF,,,,,Customer,False,,TX,,,,False,,False,,,,,,,,,,3561137,,Approved,79045,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35322,,,98512-9160,,BAAAAZZABZZ,,,HZ,,0000000000989800000000989998,,,,3631 113TH AVE SW,False,,United States,False,X35322,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,083355107,ROGERS STUMP,,United States,,3631 113TH Ave SW,,Olympia,,False,,,,,,,,False,,,False,False,,,,OLYMPIA,,MDM Global Customer,,,,8,,,,203,,,,Washington,,ROGERS STUMP BUSH BOB,,,,,500457.0,False,,DKF,,,,,Customer,False,,WA,,,,False,,False,,,,,,,,,,3561136,,Approved,98512,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
