Name,WOD_2__Status__c,VRM_External_Id__c,VRM_Category__c,VRM_SubCategory__c,VRM_Failure_Resolution_Code__c
FaultCode660,True,Drive Unit Controls-Tower Box Mechanical-Factory Wiring Loose-Repair Wiring-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qTyAAI
FaultCode661,True,Drive Unit Controls-Tower Box Mechanical-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qScAAI
FaultCode662,True,Drive Unit Controls-Tower Box Mechanical-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qSdAAI
FaultCode663,True,Drive Unit Controls-Tower Box Mechanical-Housing Damaged-Replace Component-0hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVWAAY
FaultCode664,True,Drive Unit Controls-Tower Box Mechanical-Latch Inoperable-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVXAAY
FaultCode665,True,Drive Unit Controls-Tower Box Mechanical-Low Pressure Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qTlAAI
FaultCode666,True,Drive Unit Controls-Tower Box Mechanical-Low Pressure Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qTmAAI
FaultCode667,True,Drive Unit Controls-Tower Box Mechanical-Mis-manufactured-Repair Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qU3AAI
FaultCode668,True,Drive Unit Controls-Tower Box Mechanical-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qSPAAY
FaultCode669,True,Drive Unit Controls-Tower Box Mechanical-OW Timer Doesn't Break Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVYAAY
FaultCode670,True,Drive Unit Controls-Tower Box Mechanical-OW Timer Doesn't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVZAAY
FaultCode671,True,Drive Unit Controls-Tower Box Mechanical-Run Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVaAAI
FaultCode672,True,Drive Unit Controls-Tower Box Mechanical-Run Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVbAAI
FaultCode673,True,Drive Unit Controls-Tower Box Mechanical-Safety Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVcAAI
FaultCode674,True,Drive Unit Controls-Tower Box Mechanical-Safety Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVdAAI
FaultCode675,True,Drive Unit Controls-Tower Box Mechanical-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qSRAAY
FaultCode676,True,Drive Unit Controls-Tower Box Mechanical-Single Phasing-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVeAAI
FaultCode677,True,Drive Unit Controls-Tower Box Mechanical-Solenoid Valve Fails-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVfAAI
FaultCode678,True,Drive Unit Controls-Tower Box Mechanical-Terminal Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVgAAI
FaultCode679,True,Drive Unit Controls-Tower Box Mechanical-Terminal Strip Stripped Out-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVhAAI
FaultCode680,True,Drive Unit Controls-Tower Box Mechanical-Tower Ahead Forward-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qViAAI
FaultCode681,True,Drive Unit Controls-Tower Box Mechanical-Tower Ahead Reverse-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVmAAI
FaultCode682,True,Drive Unit Controls-Tower Box Mechanical-Tower Behind Forward-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVjAAI
FaultCode683,True,Drive Unit Controls-Tower Box Mechanical-Tower Behind Reverse-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVkAAI
FaultCode684,True,Drive Unit Controls-Tower Box Mechanical-Tower Box Cover Fell Off-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEbGAM,a83cf0000002qVlAAI
FaultCode685,True,Drive Unit Controls-Tower Box Upgrades-Coil Failure-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSLAAY
FaultCode686,True,Drive Unit Controls-Tower Box Upgrades-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSUAAY
FaultCode687,True,Drive Unit Controls-Tower Box Upgrades-Contact Points Damaged-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qTkAAI
FaultCode688,True,Drive Unit Controls-Tower Box Upgrades-Contactor Chattering-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSVAAY
FaultCode689,True,Drive Unit Controls-Tower Box Upgrades-Contactor Locked in-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSWAAY
FaultCode690,True,Drive Unit Controls-Tower Box Upgrades-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSXAAY
FaultCode691,True,Drive Unit Controls-Tower Box Upgrades-Disconnect Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSYAAY
FaultCode692,True,Drive Unit Controls-Tower Box Upgrades-Disconnect Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSZAAY
FaultCode693,True,Drive Unit Controls-Tower Box Upgrades-Factory Wiring Incorrect-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qTjAAI
FaultCode694,True,Drive Unit Controls-Tower Box Upgrades-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qTfAAI
FaultCode695,True,Drive Unit Controls-Tower Box Upgrades-Factory Wiring Loose-Repair Wiring-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qTyAAI
FaultCode696,True,Drive Unit Controls-Tower Box Upgrades-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qScAAI
FaultCode697,True,Drive Unit Controls-Tower Box Upgrades-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSdAAI
FaultCode698,True,Drive Unit Controls-Tower Box Upgrades-Housing Damaged-Replace Component-0hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVWAAY
FaultCode699,True,Drive Unit Controls-Tower Box Upgrades-Latch Inoperable-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVXAAY
FaultCode700,True,Drive Unit Controls-Tower Box Upgrades-Low Pressure Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qTlAAI
FaultCode701,True,Drive Unit Controls-Tower Box Upgrades-Low Pressure Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qTmAAI
FaultCode702,True,Drive Unit Controls-Tower Box Upgrades-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSPAAY
FaultCode703,True,Drive Unit Controls-Tower Box Upgrades-OW Timer Doesn't Break Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVYAAY
FaultCode704,True,Drive Unit Controls-Tower Box Upgrades-OW Timer Doesn't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVZAAY
FaultCode705,True,Drive Unit Controls-Tower Box Upgrades-Run Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVaAAI
FaultCode706,True,Drive Unit Controls-Tower Box Upgrades-Run Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVbAAI
FaultCode707,True,Drive Unit Controls-Tower Box Upgrades-Safety Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVcAAI
FaultCode708,True,Drive Unit Controls-Tower Box Upgrades-Safety Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVdAAI
FaultCode709,True,Drive Unit Controls-Tower Box Upgrades-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qSRAAY
FaultCode710,True,Drive Unit Controls-Tower Box Upgrades-Single Phasing-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVeAAI
FaultCode711,True,Drive Unit Controls-Tower Box Upgrades-Solenoid Valve Fails-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVfAAI
FaultCode712,True,Drive Unit Controls-Tower Box Upgrades-Terminal Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVgAAI
FaultCode713,True,Drive Unit Controls-Tower Box Upgrades-Terminal Strip Stripped Out-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVhAAI
FaultCode714,True,Drive Unit Controls-Tower Box Upgrades-Tower Ahead Forward-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qViAAI
FaultCode715,True,Drive Unit Controls-Tower Box Upgrades-Tower Ahead Reverse-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVmAAI
FaultCode716,True,Drive Unit Controls-Tower Box Upgrades-Tower Behind Forward-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVjAAI
FaultCode717,True,Drive Unit Controls-Tower Box Upgrades-Tower Behind Reverse-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVkAAI
FaultCode718,True,Drive Unit Controls-Tower Box Upgrades-Tower Box Cover Fell Off-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEcGAM,a83cf0000002qVlAAI
FaultCode719,True,Drive Unit Controls-X-Tec-Coil Failure-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSLAAY
FaultCode720,True,Drive Unit Controls-X-Tec-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSUAAY
FaultCode721,True,Drive Unit Controls-X-Tec-Contact Points Damaged-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qTkAAI
FaultCode722,True,Drive Unit Controls-X-Tec-Contactor Chattering-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSVAAY
FaultCode723,True,Drive Unit Controls-X-Tec-Contactor Locked in-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSWAAY
FaultCode724,True,Drive Unit Controls-X-Tec-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSXAAY
FaultCode725,True,Drive Unit Controls-X-Tec-Control Bearing Seized-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVVAAY
FaultCode726,True,Drive Unit Controls-X-Tec-Disconnect Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSYAAY
FaultCode727,True,Drive Unit Controls-X-Tec-Disconnect Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSZAAY
FaultCode728,True,Drive Unit Controls-X-Tec-Factory Wiring Loose-Repair Wiring-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qTyAAI
FaultCode729,True,Drive Unit Controls-X-Tec-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qScAAI
FaultCode730,True,Drive Unit Controls-X-Tec-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSdAAI
FaultCode731,True,Drive Unit Controls-X-Tec-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSeAAI
FaultCode732,True,Drive Unit Controls-X-Tec-Latch Inoperable-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVXAAY
FaultCode733,True,Drive Unit Controls-X-Tec-Low Pressure Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qTlAAI
FaultCode734,True,Drive Unit Controls-X-Tec-Low Pressure Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qTmAAI
FaultCode735,True,Drive Unit Controls-X-Tec-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSPAAY
FaultCode736,True,Drive Unit Controls-X-Tec-OW Timer Doesn't Break Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVYAAY
FaultCode737,True,Drive Unit Controls-X-Tec-OW Timer Doesn't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVZAAY
FaultCode738,True,Drive Unit Controls-X-Tec-Run Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVaAAI
FaultCode739,True,Drive Unit Controls-X-Tec-Run Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVbAAI
FaultCode740,True,Drive Unit Controls-X-Tec-Safety Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVcAAI
FaultCode741,True,Drive Unit Controls-X-Tec-Safety Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVdAAI
FaultCode742,True,Drive Unit Controls-X-Tec-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qSRAAY
FaultCode743,True,Drive Unit Controls-X-Tec-Single Phasing-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVeAAI
FaultCode744,True,Drive Unit Controls-X-Tec-Solenoid Valve Fails-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVfAAI
FaultCode745,True,Drive Unit Controls-X-Tec-Terminal Block Defective-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVgAAI
FaultCode746,True,Drive Unit Controls-X-Tec-Terminal Strip Stripped Out-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVhAAI
FaultCode747,True,Drive Unit Controls-X-Tec-Tower Ahead Forward-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qViAAI
FaultCode748,True,Drive Unit Controls-X-Tec-Tower Ahead Reverse-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVmAAI
FaultCode749,True,Drive Unit Controls-X-Tec-Tower Behind Forward-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVjAAI
FaultCode750,True,Drive Unit Controls-X-Tec-Tower Behind Reverse-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVkAAI
FaultCode751,True,Drive Unit Controls-X-Tec-Tower Box Cover Fell Off-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEdGAM,a83cf0000002qVlAAI
FaultCode752,True,Electrical Components-Cable Accessories-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSUAAY
FaultCode753,True,Electrical Components-Cable Accessories-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSaAAI
FaultCode754,True,Electrical Components-Cable Accessories-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSbAAI
FaultCode755,True,Electrical Components-Cable Accessories-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qScAAI
FaultCode756,True,Electrical Components-Cable Accessories-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSdAAI
FaultCode757,True,Electrical Components-Cable Accessories-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSeAAI
FaultCode758,True,Electrical Components-Cable Accessories-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSfAAI
FaultCode759,True,Electrical Components-Cable Accessories-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSgAAI
FaultCode760,True,Electrical Components-Cable Accessories-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSPAAY
FaultCode761,True,Electrical Components-Cable Accessories-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEfGAM,a83cf0000002qSRAAY
FaultCode762,True,Electrical Components-Collector Rings-Bearing Seized-Replace Component-2hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEgGAM,a83cf0000002qVnAAI
FaultCode763,True,Electrical Components-Collector Rings-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEgGAM,a83cf0000002qTfAAI
FaultCode764,True,Electrical Components-Collector Rings-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEgGAM,a83cf0000002qSPAAY
FaultCode765,True,Electrical Components-Collector Rings-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEgGAM,a83cf0000002qSRAAY
FaultCode766,True,Electrical Components-Collector Rings-Terminal Strip Stripped Out-Replace Component-2hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEgGAM,a83cf0000002qVoAAI
FaultCode767,True,Electrical Components-Control Boards and Modules-120 Volt Input/Output Failure-Replace Component-1.5hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qVpAAI
FaultCode768,True,Electrical Components-Control Boards and Modules-5 Volt Power Supply Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qVqAAI
FaultCode769,True,Electrical Components-Control Boards and Modules-Backlight Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTDAAY
FaultCode770,True,Electrical Components-Control Boards and Modules-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSTAAY
FaultCode771,True,Electrical Components-Control Boards and Modules-Cold Solder Joint-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTEAAY
FaultCode772,True,Electrical Components-Control Boards and Modules-Communication Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTBAAY
FaultCode773,True,Electrical Components-Control Boards and Modules-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSUAAY
FaultCode774,True,Electrical Components-Control Boards and Modules-Contact Points Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTkAAI
FaultCode775,True,Electrical Components-Control Boards and Modules-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSXAAY
FaultCode776,True,Electrical Components-Control Boards and Modules-Display Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTFAAY
FaultCode777,True,Electrical Components-Control Boards and Modules-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSbAAI
FaultCode778,True,Electrical Components-Control Boards and Modules-External Connection Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTHAAY
FaultCode779,True,Electrical Components-Control Boards and Modules-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTfAAI
FaultCode780,True,Electrical Components-Control Boards and Modules-Harness Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTIAAY
FaultCode781,True,Electrical Components-Control Boards and Modules-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSfAAI
FaultCode782,True,Electrical Components-Control Boards and Modules-Keypad Error 13-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qVrAAI
FaultCode783,True,Electrical Components-Control Boards and Modules-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSgAAI
FaultCode784,True,Electrical Components-Control Boards and Modules-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSPAAY
FaultCode785,True,Electrical Components-Control Boards and Modules-PCB Cracked-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTKAAY
FaultCode786,True,Electrical Components-Control Boards and Modules-Percent timer runs at 100% at all times-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTLAAY
FaultCode787,True,Electrical Components-Control Boards and Modules-Pressure Reading Incorrect-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTMAAY
FaultCode788,True,Electrical Components-Control Boards and Modules-Relay Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTNAAY
FaultCode789,True,Electrical Components-Control Boards and Modules-Resolver Volts Incorrect-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTWAAY
FaultCode790,True,Electrical Components-Control Boards and Modules-Screen Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTOAAY
FaultCode791,True,Electrical Components-Control Boards and Modules-Service Tool Test Failed-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qVsAAI
FaultCode792,True,Electrical Components-Control Boards and Modules-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qSRAAY
FaultCode793,True,Electrical Components-Control Boards and Modules-Switch Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTnAAI
FaultCode794,True,Electrical Components-Control Boards and Modules-Trace Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTPAAY
FaultCode795,True,Electrical Components-Control Boards and Modules-Voltage Display Inconsistent-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEhGAM,a83cf0000002qTQAAY
FaultCode796,True,Electrical Components-Din Rails and Snap Tracks-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEiGAM,a83cf0000002qSPAAY
FaultCode797,True,Electrical Components-Din Rails and Snap Tracks-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEiGAM,a83cf0000002qSRAAY
FaultCode798,True,Electrical Components-Din Rails and Snap Tracks-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEiGAM,a83cf0000002qSMAAY
FaultCode799,True,Electrical Components-Electrical Cables-Other -- Fill in Comments-Replace Span Cable-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEjGAM,a83cf0000002qVtAAI
FaultCode800,True,Electrical Components-Electrical Cables-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEjGAM,a83cf0000002qSQAAY
FaultCode401,True,Corner-Steerable Drive Unit-Seam Leaking-Replace Component-1.5hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEJGA2,a83cf0000002qUHAAY
FaultCode402,True,Corner-Steerable Drive Unit-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEJGA2,a83cf0000002qSRAAY
FaultCode403,True,Corner-Steerable Drive Unit-Snap Ring Failed-Replace Steering Gearbox-4hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEJGA2,a83cf0000002qUIAAY
FaultCode404,True,Corner-Steerable Drive Unit-Steering arm loose-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEJGA2,a83cf0000002qUJAAY
