WOD_2__Policy_Filter_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Payment_Definition__c,Mark_Policy_As_Primary_HDI__c,Coverage_transfer_window_period_fromdate__c,WOD_2__Coverage_Based_On__c,LastModifiedById,EWP_End_WP_from_Shipment_Date_HDI__c,WOD_2__Sub_Type__c,Machine_Hours_Energy_Units_Covered_HDI__c,OwnerId,WOD_2__Transferable_Month__c,LastReferencedDate,Comments__c,Policy_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Months_Covered_From__c,Build_Date_Applicable_HDI__c,Is_Third_Party_Policy_HDI__c,WOD_2__Description__c,WOD_2__Pricebook_Type__c,Name,WOD_2__Terms_Condition__c,Business_Unit_HDI__c,Customer_Type__c,WOD_2__Is_Policy_Optional__c,WOD_2__Type__c,Installer_Certification_Status_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,WOD_2__Active_From__c,Registration_Price__c,CreatedDate,WOD_2__Status__c,Limit_of_Liability_HDI__c,WOD_2__Business_Units__c,Is_Attachment_Mandatory_HDI__c,WOD_2__Days_Covered__c,WOD_2__Inclusion__c,LastModifiedDate,Months_Covered_From_Invoice_Date_HDI__c,CurrencyIsoCode,SystemModstamp,WOD_2__Months_Covered__c,WOD_2__Transferable__c,Maxi_number_of_transfer_to_end_customers__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered_From__c,Is_Policy_Applicable_for_DR_HDI__c,WOD_2__Active_Until__c,LastViewedDate,EWP_Start_WP_from_Delivery_Date_HDI__c,WOD_2__Exclusion__c,Months_Covered_From_Shipment_HDI__c,WOD_2__Expression__c,Months_Covered_FRM_OriginalDate_HDI__c,Ownership_State_HDI__c,CreatedById,IsDeleted,WOD_2__Priority__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Months_Covered_From_Build_Date_HDI__c,Policy_Group_Name_HDI__c,Item_Condition_HDI__c,Id,WOD_2__Default_Policy_Definition__c,WOD_2__Extended_Policy_Cost__c,EWP_End_WP_from_Delivery_Date_HDI__c
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,36 Months 3000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,36 Months 3000 Hours Protection Plus POWERTRAIN,,EXT-PP-36-3000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,36.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5086.0,110000000022560,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76VAAT,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,36 Months 4000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,36 Months 4000 Hours Protection Plus POWERTRAIN,,EXT-PP-36-4000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,36.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5092.0,110000000022580,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76WAAT,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,36 Months 5000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,36 Months 5000 Hours Protection Plus POWERTRAIN,,EXT-PP-36-5000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,36.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5098.0,110000000022600,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76XAAT,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,6000.0,0058a00000Ma0lHAAR,,,,36 Months 6000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,36 Months 6000 Hours Protection Plus POWERTRAIN,,EXT-PP-36-6000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,36.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5104.0,110000000022620,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76YAAT,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,7500.0,0058a00000Ma0lHAAR,,,,36 Months 7500 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,36 Months 7500 Hours Protection Plus POWERTRAIN,,EXT-PP-36-7500-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,36.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5108.0,110000000022640,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76ZAAT,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,Extended Standard 36 Months or 5000 Hours Full machine Distance Labor Parts,,,False,False,Extended Standard 36 Months or 5000 Hours Full machine Distance Labor Parts,,EXT-S-36-5000-FULL-DLP,,EUROPE,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2009-01-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,54.0,EUR,2023-05-19T23:47:57.000+0000,36.0,True,,,,False,2039-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,392.0,110000000020961,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW,a0e8a00000GX76aAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MaBalAAF,0.0,,9999999.0,0058a00000Ma0lHAAR,,,,Goodwill Emissions,Emissions,,False,False,Goodwill Emissions,,GW-SS-EMISSIONS-LP,,NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,GOODWILL,ANY,False,2008-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-09-10T15:02:06.000+0000,0.0,USD,2024-09-10T15:02:06.000+0000,0.0,False,,,,False,2099-05-08,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,9012.0,110000000021200,False,0.0,PARTS_LABOR,NEW;PREOWNED,a0e8a00000GX76bAAD,False,,0.0
OR,0.0,,False,,,0058a00000MaBalAAF,0.0,,9999999.0,0058a00000Ma0lHAAR,,,,Goodwill Emissions,Emissions,,False,False,Goodwill Emissions,,GW-SL-EMISSIONS-LP,,NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,GOODWILL,ANY,False,2008-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-09-10T15:02:06.000+0000,0.0,USD,2024-09-10T15:02:06.000+0000,0.0,False,,,,False,2099-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,9013.0,110000000021201,False,0.0,PARTS_LABOR,NEW;PREOWNED,a0e8a00000GX76cAAD,False,,0.0
OR,0.0,,False,,,0058a00000MaBalAAF,0.0,,9999999.0,0058a00000Ma0lHAAR,,,,Goodwill Major Components Parts Only,EXT-S-36-5000-FULL-P,,False,False,Goodwill Major Components Parts Only,,GW-SS-MAJOR_COMPONENTS-P,,NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,GOODWILL,ANY,False,2008-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-09-10T15:02:06.000+0000,0.0,USD,2024-09-10T15:02:06.000+0000,0.0,False,,,,False,2099-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,9014.0,110000000021202,False,0.0,PARTS,NEW;PREOWNED,a0e8a00000GX76dAAD,False,,0.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,4000.0,0058a00000Ma0lHAAR,,,,Extended Key Accounts 24 Months or 4000 Hours Full machine Distance Labour Parts Manually Added,,,False,False,Extended Key Accounts 24 Months or 4000 Hours Full machine Distance Labour Parts Manually Added,,EXT-KA-24-4000-FULL-DLP-M,,EUROPE,National /Regional Account;National Account,True,EXTENDED,ANY,False,2012-01-01,,2022-11-30T10:16:33.000+0000,Inactive,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,24.0,True,,,,False,2040-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,700.0,110000000021240,False,0.0,FULL;DISTANCE_LABOUR_PARTS;KAFULL,NEW,a0e8a00000GX76eAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MaBalAAF,9999.0,,2000.0,0058a00000Ma0lHAAR,,,,Planned Maintenance 12 month 2000 hours,,,False,False,Planned Maintenance 12 month 2000 hours,,PM-SL-12-2000-MAINTENANCE-LPT,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account",True,MAINTENANCE,ANY,False,2015-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:12:21.000+0000,0.0,USD,2024-02-29T16:12:21.000+0000,12.0,True,,,,False,2025-06-30,,0.0,,0.0,,0.0,First Owner,0058a00000Ma0lHAAR,False,2508.0,110000000021280,False,0.0,PARTS_SLP_LABOR,NEW,a0e8a00000GX76fAAD,False,,9999.0
OR,0.0,,False,,,0058a00000MaBalAAF,0.0,,8000.0,0058a00000Ma0lHAAR,,,,Sales Warranty 48 Months 8000 Hours Powertrain,POWERTRAIN-LP,,False,False,Sales Warranty 48 Months 8000 Hours Powertrain,,STDOC-SL-48-8000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2015-03-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:11:25.000+0000,0.0,USD,2024-02-29T16:11:25.000+0000,48.0,True,,,,False,2017-12-31,,0.0,,999.0,,48.0,First Owner,0058a00000Ma0lHAAR,False,7652.0,110000000021300,False,0.0,,NEW,a0e8a00000GX76gAAD,False,,9999.0
OR,0.0,,False,,,0058a00000MaBalAAF,0.0,,6000.0,0058a00000Ma0lHAAR,,,,Sales Warranty 36 Months 6000 Hours Clark,,,False,False,Sales Warranty 36 Months 6000 Hours Clark,,STDOC-SL-36-6000-FULL-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2015-03-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:11:25.000+0000,0.0,USD,2024-02-29T16:11:25.000+0000,36.0,True,,,,False,2017-12-31,,0.0,,999.0,,36.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,7654.0,110000000021302,False,0.0,,NEW;PREOWNED,a0e8a00000GX76hAAD,False,,9999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,48 Months 2000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,48 Months 2000 Hours Protection Plus POWERTRAIN,,EXT-PP-48-2000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,48.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5128.0,110000000022660,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76iAAD,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,48 Months 3000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,48 Months 3000 Hours Protection Plus POWERTRAIN,,EXT-PP-48-3000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,48.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5134.0,110000000022680,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76jAAD,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,48 Months 4000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,48 Months 4000 Hours Protection Plus POWERTRAIN,,EXT-PP-48-4000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,48.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5140.0,110000000022700,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76kAAD,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,48 Months 5000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,48 Months 5000 Hours Protection Plus POWERTRAIN,,EXT-PP-48-5000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,48.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5146.0,110000000022720,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76lAAD,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,6000.0,0058a00000Ma0lHAAR,,,,48 Months 6000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,48 Months 6000 Hours Protection Plus POWERTRAIN,,EXT-PP-48-6000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,48.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5152.0,110000000022740,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76mAAD,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,7500.0,0058a00000Ma0lHAAR,,,,48 Months 7500 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,48 Months 7500 Hours Protection Plus POWERTRAIN,,EXT-PP-48-7500-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,48.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5156.0,110000000022760,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76nAAD,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,60 Months 2000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,60 Months 2000 Hours Protection Plus POWERTRAIN,,EXT-PP-60-2000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:57:52.000+0000,0.0,USD,2024-08-01T18:57:52.000+0000,60.0,True,,,,False,2060-01-01,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5170.0,110000000022780,False,0.0,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX76oAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MaBalAAF,99999.0,,2500.0,0058a00000Ma0lHAAR,,,,Elite Extended Warranty,,,False,False,Elite Extended Warranty,,ELITE-EXT-S-24-2500-POWERTRAIN_HYDRAULIC-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2006-07-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:11:25.000+0000,0.0,USD,2024-02-29T16:11:25.000+0000,24.0,True,,,,False,2025-07-29,,0.0,,999.0,,24.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,7656.0,110000000022800,False,0.0,,NEW,a0e8a00000GX76pAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,"Key Account Warranty extension 12 + 12 months / 2000 total hours ( Parts, Labour and Mileage )",,,False,False,"Key Account Warranty extension 12 + 12 months / 2000 total hours ( Parts, Labour and Mileage )",,EXT-KA-24-2000-KAFULL-DLP,,EUROPE,National Account,True,EXTENDED,ANY,False,2015-06-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,12.0,EUR,2023-05-19T23:47:57.000+0000,24.0,False,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,380.0,110000000022820,False,0.0,PARTS_LABOR_TRAVEL;KAFULL,NEW,a0e8a00000GX76qAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Key Account Warranty extension  12 + 24 months / 3000 total hours (Parts, labour and mileage )",,,False,False,"Key Account Warranty extension  12 + 24 months / 3000 total hours (Parts, labour and mileage )",,EXT-KA-36-3000-KAFULL-DLP,,EUROPE,National Account,True,EXTENDED,ANY,False,2015-06-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,12.0,EUR,2023-05-19T23:47:57.000+0000,36.0,False,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,381.0,110000000022821,False,0.0,PARTS_LABOR_TRAVEL;KAFULL,NEW,a0e8a00000GX76rAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,"Key Account Warranty extension 12 + 48 months / 5000 total hours (Parts, labour and mileage )",,,False,False,"Key Account Warranty extension 12 + 48 months / 5000 total hours (Parts, labour and mileage )",,EXT-KA-60-5000-KAFULL-DLP,,EUROPE,National Account,True,EXTENDED,ANY,False,2015-06-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,12.0,EUR,2023-05-19T23:47:57.000+0000,60.0,False,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,383.0,110000000022823,False,0.0,PARTS_LABOR_TRAVEL;KAFULL,NEW,a0e8a00000GX76sAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,99999.0,,7000.0,0058a00000Ma0lHAAR,,,,"Key Account Warranty extension 12 + 72 months / 7000 total hours (Parts, labour and mileage )",,,False,False,"Key Account Warranty extension 12 + 72 months / 7000 total hours (Parts, labour and mileage )",,EXT-KA-84-7000-KAFULL-DLP,,EUROPE,National Account,True,EXTENDED,ANY,False,2015-06-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,12.0,EUR,2023-05-19T23:47:57.000+0000,84.0,False,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,384.0,110000000022824,False,0.0,PARTS_LABOR_TRAVEL;KAFULL,NEW,a0e8a00000GX76tAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,3000.0,0058a00000Ma0lHAAR,,,,"Key Account Warranty extension 12 + 12 months / 3000 total hours (Parts, labour and mileage )",,,False,False,"Key Account Warranty extension 12 + 12 months / 3000 total hours (Parts, labour and mileage )",,EXT-KA-24-3000-KAFULL-DLP,,EUROPE,National Account,True,EXTENDED,ANY,False,2015-06-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,30.0,EUR,2023-05-19T23:47:57.000+0000,24.0,False,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,390.0,110000000022826,False,0.0,PARTS_LABOR_TRAVEL;KAFULL,NEW,a0e8a00000GX76uAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,4500.0,0058a00000Ma0lHAAR,,,,"Key Account Warranty extension 12 + 24 months / 4500 total hours (Parts, labour and mileage )",,,False,False,"Key Account Warranty extension 12 + 24 months / 4500 total hours (Parts, labour and mileage )",,EXT-KA-36-4500-KAFULL-DLP,,EUROPE,National Account,True,EXTENDED,ANY,False,2015-06-01,,2022-11-30T10:16:33.000+0000,Active,,EUROPE,False,,,2023-05-19T23:47:57.000+0000,42.0,EUR,2023-05-19T23:47:57.000+0000,36.0,False,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,386.0,110000000022827,False,0.0,PARTS_LABOR_TRAVEL;KAFULL,NEW,a0e8a00000GX76vAAD,False,,9999.0
OR,0.0,,False,,,0058a00000MaBalAAF,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,Elite Extended Warranty 36 Months 5000 Hours POWERTRAIN_HYDRAULIC-LP,,,False,False,Elite Extended Warranty 36 Months 5000 Hours POWERTRAIN_HYDRAULIC-LP,,ELITE-EXT-S-36-5000-POWERTRAIN_HYDRAULIC-LP,,NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2000-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:11:25.000+0000,0.0,USD,2024-02-29T16:11:25.000+0000,36.0,True,,,,False,2020-01-01,,0.0,,999.0,,36.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,7613.0,110000000020420,False,0.0,ELITE Policies,NEW,a0e8a00000GX76wAAD,False,,99999.0
OR,0.0,,False,,,0058a00000MaBalAAF,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,Elite Extended Warranty,,,False,False,Elite Extended Warranty,,ELITE-EXT-S-48-4000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2000-01-01,,2022-11-30T10:16:33.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:11:25.000+0000,0.0,USD,2024-02-29T16:11:25.000+0000,48.0,True,,,,False,2020-01-01,,0.0,,999.0,,48.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,7621.0,110000000020580,False,0.0,ELITE Policies,NEW,a0e8a00000GX76xAAD,False,,99999.0
