Id,OwnerId,IsDeleted,Name,CurrencyIsoCode,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,WOD_2__Active_From__c,WOD_2__Active_Until__c,WOD_2__Business_Units__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered__c,WOD_2__Default_Policy_Definition__c,WOD_2__Description__c,WOD_2__Exclusion__c,WOD_2__Extended_Policy_Cost__c,WOD_2__Inclusion__c,WOD_2__Is_Policy_Optional__c,WOD_2__Months_Covered__c,WOD_2__Payment_Definition__c,WOD_2__Policy_Filter_Condition__c,WOD_2__Pricebook_Type__c,WOD_2__Priority__c,WOD_2__Status__c,WOD_2__Sub_Type__c,WOD_2__Terms_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Transferable_Month__c,WOD_2__Transferable__c,WOD_2__Type__c,Build_Date_Applicable_HDI__c,Business_Unit_HDI__c,Comments__c,Coverage_transfer_window_period_fromdate__c,Customer_Type__c,EWP_End_WP_from_Delivery_Date_HDI__c,EWP_End_WP_from_Shipment_Date_HDI__c,EWP_Start_WP_from_Delivery_Date_HDI__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Installer_Certification_Status_HDI__c,Is_Attachment_Mandatory_HDI__c,Is_Policy_Applicable_for_DR_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,Is_Third_Party_Policy_HDI__c,Item_Condition_HDI__c,Limit_of_Liability_HDI__c,Machine_Hours_Energy_Units_Covered_HDI__c,Mark_Policy_As_Primary_HDI__c,Maxi_number_of_transfer_to_end_customers__c,Months_Covered_FRM_OriginalDate_HDI__c,Months_Covered_From_Build_Date_HDI__c,Months_Covered_From_Invoice_Date_HDI__c,Months_Covered_From_Shipment_HDI__c,Ownership_State_HDI__c,Policy_Name_HDI__c,Registration_Price__c,Policy_Group_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Days_Covered_From__c,WOD_2__Months_Covered_From__c,WOD_2__Coverage_Based_On__c,WOD_2__Expression__c
a0e8a00000GX76SAAT,0058a00000Ma0lHAAR,False,EXT-PP-24-6000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,24 Months 6000 Hours Protection Plus POWERTRAIN,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,5054.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022500,False,ANY,False,False,False,False,NEW,,6000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,24 Months 6000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76TAAT,0058a00000Ma0lHAAR,False,EXT-PP-24-7500-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,24 Months 7500 Hours Protection Plus POWERTRAIN,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,5058.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022520,False,ANY,False,False,False,False,NEW,,7500.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,24 Months 7500 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76UAAT,0058a00000Ma0lHAAR,False,EXT-PP-36-2000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,36 Months 2000 Hours Protection Plus POWERTRAIN,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,5080.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022540,False,ANY,False,False,False,False,NEW,,2000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,36 Months 2000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76VAAT,0058a00000Ma0lHAAR,False,EXT-PP-36-3000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,36 Months 3000 Hours Protection Plus POWERTRAIN,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,5086.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022560,False,ANY,False,False,False,False,NEW,,3000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,36 Months 3000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76WAAT,0058a00000Ma0lHAAR,False,EXT-PP-36-4000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,36 Months 4000 Hours Protection Plus POWERTRAIN,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,5092.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022580,False,ANY,False,False,False,False,NEW,,4000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,36 Months 4000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76XAAT,0058a00000Ma0lHAAR,False,EXT-PP-36-5000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,36 Months 5000 Hours Protection Plus POWERTRAIN,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,5098.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022600,False,ANY,False,False,False,False,NEW,,5000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,36 Months 5000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76YAAT,0058a00000Ma0lHAAR,False,EXT-PP-36-6000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,36 Months 6000 Hours Protection Plus POWERTRAIN,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,5104.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022620,False,ANY,False,False,False,False,NEW,,6000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,36 Months 6000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76ZAAT,0058a00000Ma0lHAAR,False,EXT-PP-36-7500-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,36 Months 7500 Hours Protection Plus POWERTRAIN,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,5108.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022640,False,ANY,False,False,False,False,NEW,,7500.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,36 Months 7500 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76aAAD,0058a00000Ma0lHAAR,False,EXT-S-36-5000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2039-12-31,EUROPE,,,False,Extended Standard 36 Months or 5000 Hours Full machine Distance Labor Parts,,,,True,36.0,a0a8a00000aK71rAAC,OR,,392.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020961,False,ANY,False,False,False,False,NEW,,5000.0,False,,0.0,0.0,54.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 36 Months or 5000 Hours Full machine Distance Labor Parts,,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX76bAAD,0058a00000Ma0lHAAR,False,GW-SS-EMISSIONS-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-09-10T15:02:06.000+0000,0058a00000MaBalAAF,2024-09-10T15:02:06.000+0000,,,2008-01-01,2099-05-08,NORTHAMERICA,,,False,Goodwill Emissions,,,,True,0.0,a0a8a00000aK6JUAA0,OR,,9012.0,Active,,,0.0,,False,GOODWILL,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",0.0,0.0,0.0,110000000021200,False,ANY,False,False,False,False,NEW;PREOWNED,,9999999.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Goodwill Emissions,,PARTS_LABOR,Emissions,,,,
a0e8a00000GX76cAAD,0058a00000Ma0lHAAR,False,GW-SL-EMISSIONS-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-09-10T15:02:06.000+0000,0058a00000MaBalAAF,2024-09-10T15:02:06.000+0000,,,2008-01-01,2099-01-01,NORTHAMERICA,,,False,Goodwill Emissions,,,,True,0.0,a0a8a00000aK6JUAA0,OR,,9013.0,Active,,,0.0,,False,GOODWILL,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",0.0,0.0,0.0,110000000021201,False,ANY,False,False,False,False,NEW;PREOWNED,,9999999.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Goodwill Emissions,,PARTS_LABOR,Emissions,,,,
a0e8a00000GX76dAAD,0058a00000Ma0lHAAR,False,GW-SS-MAJOR_COMPONENTS-P,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-09-10T15:02:06.000+0000,0058a00000MaBalAAF,2024-09-10T15:02:06.000+0000,,,2008-01-01,2099-01-01,NORTHAMERICA,,,False,Goodwill Major Components Parts Only,,,,True,0.0,a0a8a00000aK6JUAA0,OR,,9014.0,Active,,,0.0,,False,GOODWILL,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",0.0,0.0,0.0,110000000021202,False,ANY,False,False,False,False,NEW;PREOWNED,,9999999.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Goodwill Major Components Parts Only,,PARTS,EXT-S-36-5000-FULL-P,,,,
a0e8a00000GX76eAAD,0058a00000Ma0lHAAR,False,EXT-KA-24-4000-FULL-DLP-M,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2012-01-01,2040-12-31,EUROPE,,,False,Extended Key Accounts 24 Months or 4000 Hours Full machine Distance Labour Parts Manually Added,,,,True,24.0,a0a8a00000aK71rAAC,OR,,700.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,National /Regional Account;National Account,99999.0,0.0,0.0,110000000021240,False,ANY,False,False,False,False,NEW,,4000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Extended Key Accounts 24 Months or 4000 Hours Full machine Distance Labour Parts Manually Added,,FULL;DISTANCE_LABOUR_PARTS;KAFULL,,,,,
a0e8a00000GX76fAAD,0058a00000Ma0lHAAR,False,PM-SL-12-2000-MAINTENANCE-LPT,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:12:21.000+0000,0058a00000MaBalAAF,2024-02-29T16:12:21.000+0000,,,2015-01-01,2025-06-30,NORTHAMERICA,,,False,Planned Maintenance 12 month 2000 hours,,,,True,12.0,a0a8a00000aK6JXAA0,OR,,2508.0,Active,,,0.0,,True,MAINTENANCE,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account",9999.0,9999.0,0.0,110000000021280,False,ANY,False,False,False,False,NEW,,2000.0,False,,0.0,0.0,0.0,0.0,First Owner,Planned Maintenance 12 month 2000 hours,,PARTS_SLP_LABOR,,,,,
a0e8a00000GX76gAAD,0058a00000Ma0lHAAR,False,STDOC-SL-48-8000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2015-03-01,2017-12-31,NORTHAMERICA,,,False,Sales Warranty 48 Months 8000 Hours Powertrain,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,7652.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",9999.0,0.0,0.0,110000000021300,False,ANY,False,False,False,False,NEW,,8000.0,False,,48.0,0.0,0.0,999.0,First Owner,Sales Warranty 48 Months 8000 Hours Powertrain,,,POWERTRAIN-LP,,,,
a0e8a00000GX76hAAD,0058a00000Ma0lHAAR,False,STDOC-SL-36-6000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2015-03-01,2017-12-31,NORTHAMERICA,,,False,Sales Warranty 36 Months 6000 Hours Clark,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7654.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",9999.0,0.0,0.0,110000000021302,False,ANY,False,False,False,False,NEW;PREOWNED,,6000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Sales Warranty 36 Months 6000 Hours Clark,,,,,,,
a0e8a00000GX76iAAD,0058a00000Ma0lHAAR,False,EXT-PP-48-2000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,48 Months 2000 Hours Protection Plus POWERTRAIN,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,5128.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022660,False,ANY,False,False,False,False,NEW,,2000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,48 Months 2000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76jAAD,0058a00000Ma0lHAAR,False,EXT-PP-48-3000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,48 Months 3000 Hours Protection Plus POWERTRAIN,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,5134.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022680,False,ANY,False,False,False,False,NEW,,3000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,48 Months 3000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76kAAD,0058a00000Ma0lHAAR,False,EXT-PP-48-4000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,48 Months 4000 Hours Protection Plus POWERTRAIN,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,5140.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022700,False,ANY,False,False,False,False,NEW,,4000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,48 Months 4000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76lAAD,0058a00000Ma0lHAAR,False,EXT-PP-48-5000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,48 Months 5000 Hours Protection Plus POWERTRAIN,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,5146.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022720,False,ANY,False,False,False,False,NEW,,5000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,48 Months 5000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76mAAD,0058a00000Ma0lHAAR,False,EXT-PP-48-6000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,48 Months 6000 Hours Protection Plus POWERTRAIN,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,5152.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022740,False,ANY,False,False,False,False,NEW,,6000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,48 Months 6000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76nAAD,0058a00000Ma0lHAAR,False,EXT-PP-48-7500-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,48 Months 7500 Hours Protection Plus POWERTRAIN,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,5156.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022760,False,ANY,False,False,False,False,NEW,,7500.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,48 Months 7500 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76oAAD,0058a00000Ma0lHAAR,False,EXT-PP-60-2000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:57:52.000+0000,0058a00000MaBalAAF,2024-08-01T18:57:52.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,60 Months 2000 Hours Protection Plus POWERTRAIN,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,5170.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022780,False,ANY,False,False,False,False,NEW,,2000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,60 Months 2000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76pAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-24-2500-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2006-07-01,2025-07-29,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,7656.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022800,False,ANY,False,False,False,False,NEW,,2500.0,False,,24.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,,,,,,
a0e8a00000GX76qAAD,0058a00000Ma0lHAAR,False,EXT-KA-24-2000-KAFULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2015-06-01,2060-12-31,EUROPE,,,False,"Key Account Warranty extension 12 + 12 months / 2000 total hours ( Parts, Labour and Mileage )",,,,True,24.0,a0a8a00000aK71rAAC,OR,,380.0,Active,,,0.0,,False,EXTENDED,False,EUROPE,,,National Account,99999.0,99999.0,0.0,110000000022820,False,ANY,False,False,False,False,NEW,,2000.0,False,,0.0,0.0,12.0,0.0,First Owner;Preowned;Dealer Rental,"Key Account Warranty extension 12 + 12 months / 2000 total hours ( Parts, Labour and Mileage )",,PARTS_LABOR_TRAVEL;KAFULL,,,,,
a0e8a00000GX76rAAD,0058a00000Ma0lHAAR,False,EXT-KA-36-3000-KAFULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2015-06-01,2060-12-31,EUROPE,,,False,"Key Account Warranty extension  12 + 24 months / 3000 total hours (Parts, labour and mileage )",,,,True,36.0,a0a8a00000aK71rAAC,OR,,381.0,Active,,,0.0,,False,EXTENDED,False,EUROPE,,,National Account,99999.0,99999.0,0.0,110000000022821,False,ANY,False,False,False,False,NEW,,3000.0,False,,0.0,0.0,12.0,0.0,First Owner;Preowned;Dealer Rental,"Key Account Warranty extension  12 + 24 months / 3000 total hours (Parts, labour and mileage )",,PARTS_LABOR_TRAVEL;KAFULL,,,,,
a0e8a00000GX76sAAD,0058a00000Ma0lHAAR,False,EXT-KA-60-5000-KAFULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2015-06-01,2060-12-31,EUROPE,,,False,"Key Account Warranty extension 12 + 48 months / 5000 total hours (Parts, labour and mileage )",,,,True,60.0,a0a8a00000aK71rAAC,OR,,383.0,Active,,,0.0,,False,EXTENDED,False,EUROPE,,,National Account,99999.0,99999.0,0.0,110000000022823,False,ANY,False,False,False,False,NEW,,5000.0,False,,0.0,0.0,12.0,0.0,First Owner;Preowned;Dealer Rental,"Key Account Warranty extension 12 + 48 months / 5000 total hours (Parts, labour and mileage )",,PARTS_LABOR_TRAVEL;KAFULL,,,,,
a0e8a00000GX76tAAD,0058a00000Ma0lHAAR,False,EXT-KA-84-7000-KAFULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2015-06-01,2060-12-31,EUROPE,,,False,"Key Account Warranty extension 12 + 72 months / 7000 total hours (Parts, labour and mileage )",,,,True,84.0,a0a8a00000aK71rAAC,OR,,384.0,Active,,,0.0,,False,EXTENDED,False,EUROPE,,,National Account,99999.0,99999.0,0.0,110000000022824,False,ANY,False,False,False,False,NEW,,7000.0,False,,0.0,0.0,12.0,0.0,First Owner;Preowned;Dealer Rental,"Key Account Warranty extension 12 + 72 months / 7000 total hours (Parts, labour and mileage )",,PARTS_LABOR_TRAVEL;KAFULL,,,,,
