Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c,is_valid,issue
a170E0000060THkQAM,4137005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAeQAM,Serialzied,Series,KBT-EU,TEETH Engine Use Spare Parts,TEETH Engine Use Spare Parts,TEETH Engine Use Spare Parts,TEETH Engine Use Spare Parts,,TEETH Engine Use Spare Parts,,TEETH Engine Use Spare Parts,,,TEETH Engine Use Spare Parts,True,False,False,,False,508,41370.0,False,41370-05000,4137005000.0,True,
a170E0000060THlQAM,4138001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAfQAM,Serialzied,Series,KBT-EU,CABIN/ROPS Common Use Spare Parts,CABIN/ROPS Common Use Spare Parts,CABIN/ROPS Common Use Spare Parts,CABIN/ROPS Common Use Spare Parts,,CABIN/ROPS Common Use Spare Parts,,CABIN/ROPS Common Use Spare Parts,,,CABIN/ROPS Common Use Spare Parts,True,False,False,,False,509,41380.0,False,41380-01000,4138001000.0,True,
a170E0000060THmQAM,4138002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAfQAM,Serialzied,Series,KBT-EU,CABIN/ROPS Tractor (M) Use Spare Parts,CABIN/ROPS Tractor (M) Use Spare Parts,CABIN/ROPS Tractor (M) Use Spare Parts,CABIN/ROPS Tractor (M) Use Spare Parts,,CABIN/ROPS Tractor (M) Use Spare Parts,,CABIN/ROPS Tractor (M) Use Spare Parts,,CABIN/ROPS Tractor (M) Use Spare Parts,CABIN/ROPS Tractor (M) Use Spare Parts,True,False,False,,False,510,41380.0,False,41380-02000,4138002000.0,True,
a170E0000060THnQAM,4138003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAfQAM,Serialzied,Series,KBT-EU,CABIN/ROPS AM Use Spare Parts,CABIN/ROPS AM Use Spare Parts,CABIN/ROPS AM Use Spare Parts,CABIN/ROPS AM Use Spare Parts,,CABIN/ROPS AM Use Spare Parts,,CABIN/ROPS AM Use Spare Parts,,,CABIN/ROPS AM Use Spare Parts,True,False,False,,False,511,41380.0,False,41380-03000,4138003000.0,True,
a170E0000060THoQAM,4138004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAfQAM,Serialzied,Series,KBT-EU,CABIN/ROPS CM Use Spare Parts,CABIN/ROPS CM Use Spare Parts,CABIN/ROPS CM Use Spare Parts,CABIN/ROPS CM Use Spare Parts,,CABIN/ROPS CM Use Spare Parts,,CABIN/ROPS CM Use Spare Parts,,,CABIN/ROPS CM Use Spare Parts,True,False,False,,False,512,41380.0,False,41380-04000,4138004000.0,True,
a170E0000060THpQAM,4138005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAfQAM,Serialzied,Series,KBT-EU,CABIN/ROPS Engine Use Spare Parts,CABIN/ROPS Engine Use Spare Parts,CABIN/ROPS Engine Use Spare Parts,CABIN/ROPS Engine Use Spare Parts,,CABIN/ROPS Engine Use Spare Parts,,CABIN/ROPS Engine Use Spare Parts,,,CABIN/ROPS Engine Use Spare Parts,True,False,False,,False,513,41380.0,False,41380-05000,4138005000.0,True,
a170E0000060THqQAM,4139001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAgQAM,Serialzied,Series,KBT-EU,3P LINKAGE Common,3P LINKAGE Common,3P LINKAGE Common,3P LINKAGE Common,,3P LINKAGE Common,,3P LINKAGE Common,,,3P LINKAGE Common,True,False,False,,False,514,41390.0,False,41390-01000,4139001000.0,True,
a170E0000060THrQAM,4139002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAgQAM,Serialzied,Series,KBT-EU,3P LINKAGE TR,3P LINKAGE TR,3P LINKAGE TR,3P LINKAGE TR,,3P LINKAGE TR,,3P LINKAGE TR,,,3P LINKAGE TR,True,False,False,,False,515,41390.0,False,41390-02000,4139002000.0,True,
a170E0000060THsQAM,4139003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAgQAM,Serialzied,Series,KBT-EU,3P LINKAGE AM,3P LINKAGE AM,3P LINKAGE AM,3P LINKAGE AM,,3P LINKAGE AM,,3P LINKAGE AM,,,3P LINKAGE AM,True,False,False,,False,516,41390.0,False,41390-03000,4139003000.0,True,
a170E0000060THtQAM,4139004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAgQAM,Serialzied,Series,KBT-EU,3P LINKAGE CM,3P LINKAGE CM,3P LINKAGE CM,3P LINKAGE CM,,3P LINKAGE CM,,3P LINKAGE CM,,,3P LINKAGE CM,True,False,False,,False,517,41390.0,False,41390-04000,4139004000.0,True,
a170E0000060THuQAM,4140001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAhQAM,Serialzied,Series,KBT-EU,BEARING Common,BEARING Common,BEARING Common,BEARING Common,,BEARING Common,,BEARING Common,,,BEARING Common,True,False,False,,False,518,41400.0,False,41400-01000,4140001000.0,True,
a170E0000060THvQAM,4140002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAhQAM,Serialzied,Series,KBT-EU,BEARING TR,BEARING TR,BEARING TR,BEARING TR,,BEARING TR,,BEARING TR,,,BEARING TR,True,False,False,,False,519,41400.0,False,41400-02000,4140002000.0,True,
a170E0000060THwQAM,4140003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAhQAM,Serialzied,Series,KBT-EU,BEARING AM,BEARING AM,BEARING AM,BEARING AM,,BEARING AM,,BEARING AM,,,BEARING AM,True,False,False,,False,520,41400.0,False,41400-03000,4140003000.0,True,
a170E0000060THxQAM,4140004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAhQAM,Serialzied,Series,KBT-EU,BEARING CM,BEARING CM,BEARING CM,BEARING CM,,BEARING CM,,BEARING CM,,,BEARING CM,True,False,False,,False,521,41400.0,False,41400-04000,4140004000.0,True,
a170E0000060THyQAM,4140005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAhQAM,Serialzied,Series,KBT-EU,BEARING EN,BEARING EN,BEARING EN,BEARING EN,,BEARING EN,,BEARING EN,,,BEARING EN,True,False,False,,False,522,41400.0,False,41400-05000,4140005000.0,True,
a170E0000060THzQAM,4141001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAiQAM,Serialzied,Series,KBT-EU,BUSH Common,BUSH Common,BUSH Common,BUSH Common,,BUSH Common,,BUSH Common,,,BUSH Common,True,False,False,,False,523,41410.0,False,41410-01000,4141001000.0,True,
a170E0000060TI0QAM,4141002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAiQAM,Serialzied,Series,KBT-EU,BUSH TR,BUSH TR,BUSH TR,BUSH TR,,BUSH TR,,BUSH TR,,,BUSH TR,True,False,False,,False,524,41410.0,False,41410-02000,4141002000.0,True,
a170E0000060TI1QAM,4141003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAiQAM,Serialzied,Series,KBT-EU,BUSH AM,BUSH AM,BUSH AM,BUSH AM,,BUSH AM,,BUSH AM,,,BUSH AM,True,False,False,,False,525,41410.0,False,41410-03000,4141003000.0,True,
a170E0000060TI2QAM,4141004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAiQAM,Serialzied,Series,KBT-EU,BUSH CM,BUSH CM,BUSH CM,BUSH CM,,BUSH CM,,BUSH CM,,,BUSH CM,True,False,False,,False,526,41410.0,False,41410-04000,4141004000.0,True,
a170E0000060TI3QAM,4141005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAiQAM,Serialzied,Series,KBT-EU,BUSH EN,BUSH EN,BUSH EN,BUSH EN,,BUSH EN,,BUSH EN,,,BUSH EN,True,False,False,,False,527,41410.0,False,41410-05000,4141005000.0,True,
a170E0000060TI4QAM,4142001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAjQAM,Serialzied,Series,KBT-EU,BUCKET LINK Common,BUCKET LINK Common,BUCKET LINK Common,BUCKET LINK Common,,BUCKET LINK Common,,BUCKET LINK Common,,,BUCKET LINK Common,True,False,False,,False,528,41420.0,False,41420-01000,4142001000.0,True,
a170E0000060TI5QAM,4142002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAjQAM,Serialzied,Series,KBT-EU,BUCKET LINK TR,BUCKET LINK TR,BUCKET LINK TR,BUCKET LINK TR,,BUCKET LINK TR,,BUCKET LINK TR,,,BUCKET LINK TR,True,False,False,,False,529,41420.0,False,41420-02000,4142002000.0,True,
a170E0000060TI6QAM,4142003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAjQAM,Serialzied,Series,KBT-EU,BUCKET LINK AM,BUCKET LINK AM,BUCKET LINK AM,BUCKET LINK AM,,BUCKET LINK AM,,BUCKET LINK AM,,,BUCKET LINK AM,True,False,False,,False,530,41420.0,False,41420-03000,4142003000.0,True,
a170E0000060TI7QAM,4142004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAjQAM,Serialzied,Series,KBT-EU,BUCKET LINK CM,BUCKET LINK CM,BUCKET LINK CM,BUCKET LINK CM,,BUCKET LINK CM,,BUCKET LINK CM,,,BUCKET LINK CM,True,False,False,,False,531,41420.0,False,41420-04000,4142004000.0,True,
a170E0000060TI8QAM,4143001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAkQAM,Serialzied,Series,KBT-EU,UNIVERSAL JOINT Common,UNIVERSAL JOINT Common,UNIVERSAL JOINT Common,UNIVERSAL JOINT Common,,UNIVERSAL JOINT Common,,UNIVERSAL JOINT Common,,,UNIVERSAL JOINT Common,True,False,False,,False,532,41430.0,False,41430-01000,4143001000.0,True,
a170E0000060TI9QAM,4143002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAkQAM,Serialzied,Series,KBT-EU,UNIVERSAL JOINT TR,UNIVERSAL JOINT TR,UNIVERSAL JOINT TR,UNIVERSAL JOINT TR,,UNIVERSAL JOINT TR,,UNIVERSAL JOINT TR,,,UNIVERSAL JOINT TR,True,False,False,,False,533,41430.0,False,41430-02000,4143002000.0,True,
a170E0000060TIAQA2,4143003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAkQAM,Serialzied,Series,KBT-EU,UNIVERSAL JOINT AM,UNIVERSAL JOINT AM,UNIVERSAL JOINT AM,UNIVERSAL JOINT AM,,UNIVERSAL JOINT AM,,UNIVERSAL JOINT AM,,,UNIVERSAL JOINT AM,True,False,False,,False,534,41430.0,False,41430-03000,4143003000.0,True,
a170E0000060TIBQA2,4143004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAkQAM,Serialzied,Series,KBT-EU,UNIVERSAL JOINT CM,UNIVERSAL JOINT CM,UNIVERSAL JOINT CM,UNIVERSAL JOINT CM,,UNIVERSAL JOINT CM,,UNIVERSAL JOINT CM,,,UNIVERSAL JOINT CM,True,False,False,,False,535,41430.0,False,41430-04000,4143004000.0,True,
a170E0000060TICQA2,4143005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAkQAM,Serialzied,Series,KBT-EU,UNIVERSAL JOINT EN,UNIVERSAL JOINT EN,UNIVERSAL JOINT EN,UNIVERSAL JOINT EN,,UNIVERSAL JOINT EN,,UNIVERSAL JOINT EN,,,UNIVERSAL JOINT EN,True,False,False,,False,536,41430.0,False,41430-05000,4143005000.0,True,
a170E0000060TIDQA2,4144001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAlQAM,Serialzied,Series,KBT-EU,SPRING Common,SPRING Common,SPRING Common,SPRING Common,,SPRING Common,,SPRING Common,,,SPRING Common,True,False,False,,False,537,41440.0,False,41440-01000,4144001000.0,True,
a170E0000060TIEQA2,4144002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAlQAM,Serialzied,Series,KBT-EU,SPRING TR,SPRING TR,SPRING TR,SPRING TR,,SPRING TR,,SPRING TR,,,SPRING TR,True,False,False,,False,538,41440.0,False,41440-02000,4144002000.0,True,
a170E0000060TIFQA2,4144003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAlQAM,Serialzied,Series,KBT-EU,SPRING AM,SPRING AM,SPRING AM,SPRING AM,,SPRING AM,,SPRING AM,,,SPRING AM,True,False,False,,False,539,41440.0,False,41440-03000,4144003000.0,True,
a170E0000060TIGQA2,4144004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAlQAM,Serialzied,Series,KBT-EU,SPRING CM,SPRING CM,SPRING CM,SPRING CM,,SPRING CM,,SPRING CM,,,SPRING CM,True,False,False,,False,540,41440.0,False,41440-04000,4144004000.0,True,
a170E0000060TIHQA2,4144005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAlQAM,Serialzied,Series,KBT-EU,SPRING EN,SPRING EN,SPRING EN,SPRING EN,,SPRING EN,,SPRING EN,,,SPRING EN,True,False,False,,False,541,41440.0,False,41440-05000,4144005000.0,True,
a170E0000060TIIQA2,4145001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAmQAM,Serialzied,Series,KBT-EU,ENGINE COMPONENT Common,ENGINE COMPONENT Common,ENGINE COMPONENT Common,ENGINE COMPONENT Common,,ENGINE COMPONENT Common,,ENGINE COMPONENT Common,,,ENGINE COMPONENT Common,True,False,False,,False,542,41450.0,False,41450-01000,4145001000.0,True,
a170E0000060TIJQA2,4145002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAmQAM,Serialzied,Series,KBT-EU,ENGINE COMPONENT TR,ENGINE COMPONENT TR,ENGINE COMPONENT TR,ENGINE COMPONENT TR,,ENGINE COMPONENT TR,,ENGINE COMPONENT TR,,,ENGINE COMPONENT TR,True,False,False,,False,543,41450.0,False,41450-02000,4145002000.0,True,
a170E0000060TIKQA2,4145003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAmQAM,Serialzied,Series,KBT-EU,ENGINE COMPONENT AM,ENGINE COMPONENT AM,ENGINE COMPONENT AM,ENGINE COMPONENT AM,,ENGINE COMPONENT AM,,ENGINE COMPONENT AM,,,ENGINE COMPONENT AM,True,False,False,,False,544,41450.0,False,41450-03000,4145003000.0,True,
a170E0000060TILQA2,4145004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAmQAM,Serialzied,Series,KBT-EU,ENGINE COMPONENT CM,ENGINE COMPONENT CM,ENGINE COMPONENT CM,ENGINE COMPONENT CM,,ENGINE COMPONENT CM,,ENGINE COMPONENT CM,,,ENGINE COMPONENT CM,True,False,False,,False,545,41450.0,False,41450-04000,4145004000.0,True,
a170E0000060TIMQA2,4145005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAmQAM,Serialzied,Series,KBT-EU,ENGINE COMPONENT EN,ENGINE COMPONENT EN,ENGINE COMPONENT EN,ENGINE COMPONENT EN,,ENGINE COMPONENT EN,,ENGINE COMPONENT EN,,,ENGINE COMPONENT EN,True,False,False,,False,546,41450.0,False,41450-05000,4145005000.0,True,
a170E0000060TINQA2,4146001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAnQAM,Serialzied,Series,KBT-EU,CYLINDER HEAD Common,CYLINDER HEAD Common,CYLINDER HEAD Common,CYLINDER HEAD Common,,CYLINDER HEAD Common,,CYLINDER HEAD Common,,,CYLINDER HEAD Common,True,False,False,,False,547,41460.0,False,41460-01000,4146001000.0,True,
a170E0000060TIOQA2,4146002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAnQAM,Serialzied,Series,KBT-EU,CYLINDER HEAD TR,CYLINDER HEAD TR,CYLINDER HEAD TR,CYLINDER HEAD TR,,CYLINDER HEAD TR,,CYLINDER HEAD TR,,,CYLINDER HEAD TR,True,False,False,,False,548,41460.0,False,41460-02000,4146002000.0,True,
a170E0000060TIPQA2,4146003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAnQAM,Serialzied,Series,KBT-EU,CYLINDER HEAD AM,CYLINDER HEAD AM,CYLINDER HEAD AM,CYLINDER HEAD AM,,CYLINDER HEAD AM,,CYLINDER HEAD AM,,,CYLINDER HEAD AM,True,False,False,,False,549,41460.0,False,41460-03000,4146003000.0,True,
a170E0000060TIQQA2,4146004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAnQAM,Serialzied,Series,KBT-EU,CYLINDER HEAD CM,CYLINDER HEAD CM,CYLINDER HEAD CM,CYLINDER HEAD CM,,CYLINDER HEAD CM,,CYLINDER HEAD CM,,,CYLINDER HEAD CM,True,False,False,,False,550,41460.0,False,41460-04000,4146004000.0,True,
a170E0000060TIRQA2,4146005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAnQAM,Serialzied,Series,KBT-EU,CYLINDER HEAD EN,CYLINDER HEAD EN,CYLINDER HEAD EN,CYLINDER HEAD EN,,CYLINDER HEAD EN,,CYLINDER HEAD EN,,,CYLINDER HEAD EN,True,False,False,,False,551,41460.0,False,41460-05000,4146005000.0,True,
a170E0000060TISQA2,4147001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAoQAM,Serialzied,Series,KBT-EU,SPARK PLUG Common,SPARK PLUG Common,SPARK PLUG Common,SPARK PLUG Common,,SPARK PLUG Common,,SPARK PLUG Common,,,SPARK PLUG Common,True,False,False,,False,552,41470.0,False,41470-01000,4147001000.0,True,
a170E0000060TITQA2,4147003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAoQAM,Serialzied,Series,KBT-EU,SPARK PLUG AM,SPARK PLUG AM,SPARK PLUG AM,SPARK PLUG AM,,SPARK PLUG AM,,SPARK PLUG AM,,,SPARK PLUG AM,True,False,False,,False,553,41470.0,False,41470-03000,4147003000.0,True,
a170E0000060TIUQA2,4147004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAoQAM,Serialzied,Series,KBT-EU,SPARK PLUG CM,SPARK PLUG CM,SPARK PLUG CM,SPARK PLUG CM,,SPARK PLUG CM,,SPARK PLUG CM,,,SPARK PLUG CM,True,False,False,,False,554,41470.0,False,41470-04000,4147004000.0,True,
a170E0000060TIVQA2,4147005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAoQAM,Serialzied,Series,KBT-EU,SPARK PLUG EN,SPARK PLUG EN,SPARK PLUG EN,SPARK PLUG EN,,SPARK PLUG EN,,SPARK PLUG EN,,,SPARK PLUG EN,True,False,False,,False,555,41470.0,False,41470-05000,4147005000.0,True,
a170E0000060TIWQA2,4148001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TApQAM,Serialzied,Series,KBT-EU,HYDRAULIC VALVE Common,HYDRAULIC VALVE Common,HYDRAULIC VALVE Common,HYDRAULIC VALVE Common,,HYDRAULIC VALVE Common,,HYDRAULIC VALVE Common,,,HYDRAULIC VALVE Common,True,False,False,,False,556,41480.0,False,41480-01000,4148001000.0,True,
a170E0000060TIXQA2,4148002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TApQAM,Serialzied,Series,KBT-EU,HYDRAULIC VALVE TR,HYDRAULIC VALVE TR,HYDRAULIC VALVE TR,HYDRAULIC VALVE TR,,HYDRAULIC VALVE TR,,HYDRAULIC VALVE TR,,,HYDRAULIC VALVE TR,True,False,False,,False,557,41480.0,False,41480-02000,4148002000.0,True,
a170E0000060TIYQA2,4148003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TApQAM,Serialzied,Series,KBT-EU,HYDRAULIC VALVE AM,HYDRAULIC VALVE AM,HYDRAULIC VALVE AM,HYDRAULIC VALVE AM,,HYDRAULIC VALVE AM,,HYDRAULIC VALVE AM,,,HYDRAULIC VALVE AM,True,False,False,,False,558,41480.0,False,41480-03000,4148003000.0,True,
a170E0000060TIZQA2,4148004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TApQAM,Serialzied,Series,KBT-EU,HYDRAULIC VALVE CM,HYDRAULIC VALVE CM,HYDRAULIC VALVE CM,HYDRAULIC VALVE CM,,HYDRAULIC VALVE CM,,HYDRAULIC VALVE CM,,,HYDRAULIC VALVE CM,True,False,False,,False,559,41480.0,False,41480-04000,4148004000.0,True,
a170E0000060TIaQAM,4148005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TApQAM,Serialzied,Series,KBT-EU,HYDRAULIC VALVE EN,HYDRAULIC VALVE EN,HYDRAULIC VALVE EN,HYDRAULIC VALVE EN,,HYDRAULIC VALVE EN,,HYDRAULIC VALVE EN,,,HYDRAULIC VALVE EN,True,False,False,,False,560,41480.0,False,41480-05000,4148005000.0,True,
a170E0000060TIbQAM,4149001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAqQAM,Serialzied,Series,KBT-EU,MOTOR  Common,MOTOR  Common,MOTOR  Common,MOTOR  Common,,MOTOR  Common,,MOTOR  Common,,,MOTOR  Common,True,False,False,,False,561,41490.0,False,41490-01000,4149001000.0,True,
a170E0000060TIcQAM,4149002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAqQAM,Serialzied,Series,KBT-EU,MOTOR TR,MOTOR TR,MOTOR TR,MOTOR TR,,MOTOR TR,,MOTOR TR,,,MOTOR TR,True,False,False,,False,562,41490.0,False,41490-02000,4149002000.0,True,
a170E0000060TIdQAM,4149003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAqQAM,Serialzied,Series,KBT-EU,MOTOR AM,MOTOR AM,MOTOR AM,MOTOR AM,,MOTOR AM,,MOTOR AM,,,MOTOR AM,True,False,False,,False,563,41490.0,False,41490-03000,4149003000.0,True,
a170E0000060TIeQAM,4149004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAqQAM,Serialzied,Series,KBT-EU,MOTOR CM,MOTOR CM,MOTOR CM,MOTOR CM,,MOTOR CM,,MOTOR CM,,,MOTOR CM,True,False,False,,False,564,41490.0,False,41490-04000,4149004000.0,True,
a170E0000060TIfQAM,4149005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAqQAM,Serialzied,Series,KBT-EU,MOTOR EN,MOTOR EN,MOTOR EN,MOTOR EN,,MOTOR EN,,MOTOR EN,,,MOTOR EN,True,False,False,,False,565,41490.0,False,41490-05000,4149005000.0,True,
a170E0000060TIgQAM,4150001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TArQAM,Serialzied,Series,KBT-EU,GEAR Common,GEAR Common,GEAR Common,GEAR Common,,GEAR Common,,GEAR Common,,,GEAR Common,True,False,False,,False,566,41500.0,False,41500-01000,4150001000.0,True,
a170E0000060TIhQAM,4150002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TArQAM,Serialzied,Series,KBT-EU,GEAR TR,GEAR TR,GEAR TR,GEAR TR,,GEAR TR,,GEAR TR,,,GEAR TR,True,False,False,,False,567,41500.0,False,41500-02000,4150002000.0,True,
a170E0000060TIiQAM,4150003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TArQAM,Serialzied,Series,KBT-EU,GEAR AM,GEAR AM,GEAR AM,GEAR AM,,GEAR AM,,GEAR AM,,,GEAR AM,True,False,False,,False,568,41500.0,False,41500-03000,4150003000.0,True,
a170E0000060TIjQAM,4150004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TArQAM,Serialzied,Series,KBT-EU,GEAR CM,GEAR CM,GEAR CM,GEAR CM,,GEAR CM,,GEAR CM,,,GEAR CM,True,False,False,,False,569,41500.0,False,41500-04000,4150004000.0,True,
a170E0000060TIkQAM,4150005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TArQAM,Serialzied,Series,KBT-EU,GEAR EN,GEAR EN,GEAR EN,GEAR EN,,GEAR EN,,GEAR EN,,,GEAR EN,True,False,False,,False,570,41500.0,False,41500-05000,4150005000.0,True,
a170E0000060TIlQAM,4151001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAsQAM,Serialzied,Series,KBT-EU,PULLEY Common,PULLEY Common,PULLEY Common,PULLEY Common,,PULLEY Common,,PULLEY Common,,,PULLEY Common,True,False,False,,False,571,41510.0,False,41510-01000,4151001000.0,True,
a170E0000060TImQAM,4151002000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAsQAM,Serialzied,Series,KBT-EU,PULLEY TR,PULLEY TR,PULLEY TR,PULLEY TR,,PULLEY TR,,PULLEY TR,,,PULLEY TR,True,False,False,,False,572,41510.0,False,41510-02000,4151002000.0,True,
a170E0000060TInQAM,4151003000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAsQAM,Serialzied,Series,KBT-EU,PULLEY AM,PULLEY AM,PULLEY AM,PULLEY AM,,PULLEY AM,,PULLEY AM,,,PULLEY AM,True,False,False,,False,573,41510.0,False,41510-03000,4151003000.0,True,
a170E0000060TIoQAM,4151004000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAsQAM,Serialzied,Series,KBT-EU,PULLEY CM,PULLEY CM,PULLEY CM,PULLEY CM,,PULLEY CM,,PULLEY CM,,,PULLEY CM,True,False,False,,False,574,41510.0,False,41510-04000,4151004000.0,True,
a170E0000060TIpQAM,4151005000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAsQAM,Serialzied,Series,KBT-EU,PULLEY EN,PULLEY EN,PULLEY EN,PULLEY EN,,PULLEY EN,,PULLEY EN,,,PULLEY EN,True,False,False,,False,575,41510.0,False,41510-05000,4151005000.0,True,
a170E0000060TIqQAM,4152001000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TAtQAM,Serialzied,Series,KBT-EU,STEERING Common,STEERING Common,STEERING Common,STEERING Common,,STEERING Common,,STEERING Common,,,STEERING Common,True,False,False,,False,576,41520.0,False,41520-01000,4152001000.0,True,
